統編,分類,子分類,項目,來自公司報告,單位,年份,數值
30974253,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2014,29314.690000000002
30974253,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2014,81368.34
30974253,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2014,110683.03
39054405,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2014,27156.89
39054405,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2014,78182.48
39054405,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2014,105339.37
30974253,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2015,22851.509999999995
30974253,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2015,88061.47
30974253,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2015,110912.98
38033305,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2015,33771.11
38033305,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2015,13133.68
38033305,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2015,46904.79
39054405,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2015,44035.98999999999
39054405,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2015,128157.63
39054405,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2015,172193.62
53121117,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2015,71338.59000000001
53121117,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2015,42361.28999999999
53121117,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2015,113699.88
30974253,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2016,18337.319999999992
30974253,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2016,99188.77
30974253,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2016,117526.09
38033305,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2016,34024.350000000006
38033305,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2016,22698.12
38033305,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2016,56722.47
38033305,E,溫室氣體排放,碳密集度,,公噸CO2e/億元,2016,2699.9257457553704
39054405,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2016,27382.42
39054405,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2016,80108.35
39054405,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2016,107490.77
53121117,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2016,47724.96000000001
53121117,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2016,19872.51
53121117,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2016,67597.47
23531178,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2017,39012.51
23531178,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2017,34134.24
23531178,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2017,73146.75
30974253,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2017,42912.06999999999
30974253,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2017,90876.77
30974253,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2017,133788.84
38033305,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2017,39966.33
38033305,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2017,18246.1
38033305,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2017,58212.43
38033305,E,溫室氣體排放,碳密集度,,公噸CO2e/億元,2017,2771.259039778118
39054405,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2017,26369.520000000004
39054405,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2017,73811.48
39054405,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2017,100181
53121117,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2017,47541.7
53121117,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2017,21361.77
53121117,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2017,68903.47
23531178,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2018,41232.310000000005
23531178,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2018,32666.93
23531178,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2018,73899.24
30974253,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2018,59922.98999999999
30974253,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2018,82068.72
30974253,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2018,141991.71
38033305,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2018,46732.72
38033305,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2018,18726.21
38033305,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2018,65458.93
39054405,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2018,23718.289999999994
39054405,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2018,71073.88
39054405,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2018,94792.17
53121117,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2018,43449
53121117,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2018,19415.65
53121117,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2018,62864.65
23531178,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2019,19363.030000000002
23531178,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2019,25715.8
23531178,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2019,45078.83
30974253,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2019,13283.18
30974253,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2019,14905.61
30974253,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2019,28188.79
38033305,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2019,45958.49
38033305,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2019,18720.61
38033305,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2019,64679.1
38033305,E,溫室氣體排放,碳密集度,,公噸CO2e/億元,2019,3402.077147433284
39054405,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2019,23066.339999999997
39054405,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2019,112705.87
39054405,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2019,135772.21
53121117,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2019,40617.12
53121117,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2019,16798.93
53121117,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2019,57416.05
23531178,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2020,27552.459999999995
23531178,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2020,27562.38
23531178,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2020,55114.84
30974253,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2020,30311.740000000005
30974253,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2020,85557.26
30974253,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2020,115869
38033305,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2020,44750.67
38033305,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2020,18629.42
38033305,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2020,63380.09
38033305,E,溫室氣體排放,碳密集度,,公噸CO2e/億元,2020,3629.3119491690904
53121117,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2020,25835.710000000003
53121117,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2020,11632.34
53121117,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2020,37468.05
38033305,E,溫室氣體排放,範疇一直接排放,true,公噸CO2e,2018,無揭露
38033305,E,溫室氣體排放,範疇二間接排放,true,公噸CO2e,2018,無揭露
38033305,E,溫室氣體排放,範疇三其他排放,true,公噸CO2e,2018,無揭露
38033305,E,溫室氣體排放,範疇一直接排放,true,公噸CO2e,2019,無揭露
38033305,E,溫室氣體排放,範疇二間接排放,true,公噸CO2e,2019,無揭露
38033305,E,溫室氣體排放,範疇三其他排放,true,公噸CO2e,2019,無揭露
38033305,E,溫室氣體排放,範疇一直接排放,true,公噸CO2e,2020,無揭露
38033305,E,溫室氣體排放,範疇二間接排放,true,公噸CO2e,2020,無揭露
38033305,E,溫室氣體排放,範疇三其他排放,true,公噸CO2e,2020,無揭露
38033305,E,能源使用狀況,總用電量,true,NA,2018,NA
38033305,E,能源使用狀況,再生能源設置量,true,NA,2018,NA
38033305,E,能源使用狀況,再生能源發電量,true,NA,2018,NA
38033305,E,能源使用狀況,總用電量,true,NA,2019,NA
38033305,E,能源使用狀況,再生能源設置量,true,NA,2019,NA
38033305,E,能源使用狀況,再生能源發電量,true,NA,2019,NA
38033305,E,能源使用狀況,總用電量,true,NA,2020,NA
38033305,E,能源使用狀況,再生能源設置量,true,NA,2020,NA
38033305,E,能源使用狀況,再生能源發電量,true,NA,2020,NA
38033305,E,水資源,總取水量,true,,2018,無揭露
38033305,E,水資源,回收水量,true,,2018,無揭露
38033305,E,水資源,耗用水量,true,,2018,無揭露
38033305,E,水資源,排放水量,true,,2018,無揭露
38033305,E,水資源,總取水量,true,,2019,無揭露
38033305,E,水資源,回收水量,true,,2019,無揭露
38033305,E,水資源,耗用水量,true,,2019,無揭露
38033305,E,水資源,排放水量,true,,2019,無揭露
38033305,E,水資源,總取水量,true,,2020,無揭露
38033305,E,水資源,回收水量,true,,2020,無揭露
38033305,E,水資源,耗用水量,true,,2020,無揭露
38033305,E,水資源,排放水量,true,,2020,無揭露
38033305,E,廢棄物管理,一般事業廢棄物,true,無揭露,2018,無揭露
38033305,E,廢棄物管理,有害事業廢棄物,true,無揭露,2018,無揭露
38033305,E,廢棄物管理,資源化再利用,true,無揭露,2018,無揭露
38033305,E,廢棄物管理,一般事業廢棄物,true,無揭露,2019,無揭露
38033305,E,廢棄物管理,有害事業廢棄物,true,無揭露,2019,無揭露
38033305,E,廢棄物管理,資源化再利用,true,無揭露,2019,無揭露
38033305,E,廢棄物管理,一般事業廢棄物,true,無揭露,2020,無揭露
38033305,E,廢棄物管理,有害事業廢棄物,true,無揭露,2020,無揭露
38033305,E,廢棄物管理,資源化再利用,true,無揭露,2020,無揭露
23531178,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2009,1.5
23531178,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2009,0.246
23531178,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2009,22.433999999999997
30974253,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2009,30.554000000000002
30974253,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2009,39.521
30974253,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2009,7.084999999999999
30974253,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2009,54.806
38033305,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2009,23.165
38033305,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2009,27.543
38033305,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2009,3.2
38033305,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2009,1.4360000000000002
39054405,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2009,54.03699999999999
39054405,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2009,47.65
39054405,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2009,14.1
39054405,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2009,52.518999999999984
23531178,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2010,3.88
23531178,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2010,0.22499999999999998
23531178,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2010,23.864
30974253,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2010,39.835
30974253,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2010,48.619
30974253,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2010,6.314
30974253,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2010,67.03
38033305,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2010,17.483
38033305,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2010,26.961
38033305,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2010,3.056
38033305,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2010,0.63
39054405,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2010,67.993
39054405,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2010,82.01100000000001
39054405,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2010,29.352
39054405,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2010,205.57700000000003
23531178,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2011,3.5869999999999997
23531178,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2011,0.048
23531178,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2011,0.45000000000000007
23531178,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2011,24.936
30974253,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2011,85.645
30974253,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2011,78.506
30974253,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2011,8.996
30974253,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2011,148.502
38033305,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2011,16.613999999999997
