統編,年份,Tot數值,Tot變化,Tot1數值,Tot1變化,Tot2數值,Tot2變化,是預測值
11913502,2022,4518673.43,100.85,4312389.5,101.08,206283.93,96.27,
11913502,2021,5012760.27,111.88,4797297.62,112.44,215462.65,100.56,
11913502,2020,4612649.28,102.95,4411102.09,103.39,201547.19,94.06,
11913502,2019,4480663.6,100,4266394.18,100,214269.42,100,
11913502,2018,4467000.1,99.7,4228687.92,99.12,238312.18,111.22,
11913502,2017,4397776.32,98.15,4144669.28,97.15,253107.04,118.13,
11913502,2016,4089605.56,91.27,3835837.35,89.91,253768.21,118.43,
11913502,2015,4896252.25,109.28,4614889.72,108.17,281362.53,131.31,
11913502,2014,5381831.26,120.11,5097452.57,119.48,284378.69,132.72,
11913502,2013,6851987.15,152.92,6545196.9,153.41,306790.25,143.18,
11913502,2023,4531343.38,101.13,4327721.28,101.44,203622.1,95.03,T
11913502,2024,4544013.32,101.41,4343053.05,101.8,200960.27,93.79,T
11913502,2025,4556683.27,101.7,4358384.83,102.16,198298.44,92.55,T
11913502,2026,4569353.21,101.98,4373716.6,102.52,195636.61,91.3,T
11913502,2027,4582023.15,102.26,4389048.38,102.87,192974.78,90.06,T
11913502,2028,4594693.1,102.54,4404380.15,103.23,190312.95,88.82,T
11913502,2029,4607363.04,102.83,4419711.93,103.59,187651.12,87.58,T
11913502,2030,4620032.99,103.11,4435043.7,103.95,184989.29,86.33,T
11913502,2031,4632702.93,103.39,4450375.48,104.31,182327.46,85.09,T
11913502,2032,4645372.88,103.68,4465707.25,104.67,179665.63,83.85,T
11913502,2033,4658042.82,103.96,4481039.02,105.03,177003.8,82.61,T
11913502,2034,4670712.77,104.24,4496370.8,105.39,174341.97,81.37,T
11913502,2035,4683382.71,104.52,4511702.57,105.75,171680.14,80.12,T
11913502,2036,4696052.65,104.81,4527034.35,106.11,169018.3,78.88,T
11913502,2037,4708722.6,105.09,4542366.12,106.47,166356.47,77.64,T
11913502,2038,4721392.54,105.37,4557697.9,106.83,163694.64,76.4,T
11913502,2039,4734062.49,105.66,4573029.67,107.19,161032.81,75.15,T
11913502,2040,4746732.43,105.94,4588361.45,107.55,158370.98,73.91,T
11913502,2041,4759402.38,106.22,4603693.22,107.91,155709.15,72.67,T
11913502,2042,4772072.32,106.5,4619025,108.27,153047.32,71.43,T
11913502,2043,4784742.26,106.79,4634356.77,108.62,150385.49,70.19,T
