統編,年份,Tot數值,Tot變化,Tot1數值,Tot1變化,Tot2數值,Tot2變化,是預測值
54393468,2020,22371.7,102.77,3551.92,114.41,18819.78,100.83,
54393468,2019,21769.5,100,3104.67,100,18664.83,100,
54393468,2018,22441.5,103.09,3277.8,105.58,19163.7,102.67,
54393468,2017,22106.19,101.55,2470.21,79.56,19635.98,105.2,
54393468,2016,17951.5,82.46,1676.07,53.99,16275.43,87.2,
54393468,2015,10682.25,49.07,886.02,28.54,9796.23,52.48,
54393468,2021,22460.2,103.17,3912.49,126.02,18547.71,99.37,T
54393468,2022,22548.71,103.58,4273.06,137.63,18275.65,97.91,T
54393468,2023,22637.21,103.99,4633.63,149.25,18003.58,96.46,T
54393468,2024,22725.71,104.39,4994.2,160.86,17731.51,95,T
54393468,2025,22814.22,104.8,5354.77,172.47,17459.45,93.54,T
54393468,2026,22902.72,105.21,5715.34,184.09,17187.38,92.08,T
54393468,2027,22991.22,105.61,6075.91,195.7,16915.31,90.63,T
54393468,2028,23079.73,106.02,6436.48,207.32,16643.25,89.17,T
54393468,2029,23168.23,106.43,6797.05,218.93,16371.18,87.71,T
54393468,2030,23256.73,106.83,7157.62,230.54,16099.11,86.25,T
54393468,2031,23345.24,107.24,7518.19,242.16,15827.05,84.8,T
54393468,2032,23433.74,107.64,7878.76,253.77,15554.98,83.34,T
54393468,2033,23522.24,108.05,8239.33,265.39,15282.91,81.88,T
54393468,2034,23610.75,108.46,8599.9,277,15010.85,80.42,T
54393468,2035,23699.25,108.86,8960.47,288.61,14738.78,78.97,T
54393468,2036,23787.75,109.27,9321.04,300.23,14466.71,77.51,T
54393468,2037,23876.26,109.68,9681.61,311.84,14194.65,76.05,T
54393468,2038,23964.76,110.08,10042.18,323.45,13922.58,74.59,T
54393468,2039,24053.26,110.49,10402.75,335.07,13650.51,73.13,T
54393468,2040,24141.77,110.9,10763.32,346.68,13378.45,71.68,T
54393468,2041,24230.27,111.3,11123.89,358.3,13106.38,70.22,T
54393468,2042,24318.77,111.71,11484.46,369.91,12834.31,68.76,T
54393468,2043,24407.28,112.12,11845.03,381.52,12562.25,67.3,T
54393468,2044,24495.78,112.52,12205.6,393.14,12290.18,65.85,T
54393468,2045,24584.28,112.93,12566.17,404.75,12018.11,64.39,T
54393468,2046,24672.79,113.34,12926.74,416.36,11746.05,62.93,T
54393468,2047,24761.29,113.74,13287.31,427.98,11473.98,61.47,T
54393468,2048,24849.79,114.15,13647.88,439.59,11201.91,60.02,T
54393468,2049,24938.3,114.56,14008.45,451.21,10929.85,58.56,T
54393468,2050,25026.8,114.96,14369.02,462.82,10657.78,57.1,T
