統編,年份,Tot數值,Tot變化,Tot1數值,Tot1變化,Tot2數值,Tot2變化,是預測值
12800750,2020,64719.35,98.32,42920.9,95.42,21798.45,104.59,
12800750,2019,65823.88,100,44982.16,100,20841.72,100,
12800750,2018,70101.97,106.5,47593.59,105.81,22508.38,108,
12800750,2017,75815.92,115.18,52278.45,116.22,23537.47,112.93,
12800750,2016,70891.49,107.7,48298.53,107.37,22592.96,108.4,
12800750,2015,58037.15,88.17,36373.52,80.86,21663.63,103.94,
12800750,2014,66804.55,101.49,44098.12,98.03,22706.43,108.95,
12800750,2013,69381.77,105.41,46012.1,102.29,23369.67,112.13,
12800750,2021,61020.49,92.7,39801.72,88.48,21218.78,101.81,T
12800750,2022,57321.64,87.08,36682.53,81.55,20639.1,99.03,T
12800750,2023,53622.78,81.46,33563.35,74.61,20059.43,96.25,T
12800750,2024,49923.92,75.84,30444.17,67.68,19479.76,93.47,T
12800750,2025,46225.07,70.23,27324.98,60.75,18900.08,90.68,T
12800750,2026,42526.21,64.61,24205.8,53.81,18320.41,87.9,T
12800750,2027,38827.35,58.99,21086.62,46.88,17740.74,85.12,T
12800750,2028,35128.5,53.37,17967.43,39.94,17161.06,82.34,T
12800750,2029,31429.64,47.75,14848.25,33.01,16581.39,79.56,T
12800750,2030,27730.78,42.13,11729.07,26.07,16001.72,76.78,T
12800750,2031,24031.93,36.51,8609.88,19.14,15422.04,74,T
12800750,2032,20333.07,30.89,5490.7,12.21,14842.37,71.21,T
12800750,2033,16634.21,25.27,2371.52,5.27,14262.7,68.43,T
12800750,2034,12935.36,19.65,0,0,13683.02,65.65,T
12800750,2035,9236.5,14.03,0,0,13103.35,62.87,T
12800750,2036,5537.64,8.41,0,0,12523.68,60.09,T
12800750,2037,1838.79,2.79,0,0,11944,57.31,T
12800750,2038,0,0,0,0,11364.33,54.53,T
12800750,2039,0,0,0,0,10784.66,51.75,T
12800750,2040,0,0,0,0,10204.98,48.96,T
12800750,2041,0,0,0,0,9625.31,46.18,T
12800750,2042,0,0,0,0,9045.64,43.4,T
12800750,2043,0,0,0,0,8465.96,40.62,T
12800750,2044,0,0,0,0,7886.29,37.84,T
12800750,2045,0,0,0,0,7306.62,35.06,T
12800750,2046,0,0,0,0,6726.94,32.28,T
12800750,2047,0,0,0,0,6147.27,29.5,T
12800750,2048,0,0,0,0,5567.6,26.71,T
12800750,2049,0,0,0,0,4987.92,23.93,T
12800750,2050,0,0,0,0,4408.25,21.15,T
16083358,2020,23162.54,103.44,5071.59,107.48,18090.95,102.36,
16083358,2019,22393.06,100,4718.58,100,17674.48,100,
16083358,2018,22763.07,101.65,4476.72,94.87,18286.35,103.46,
16083358,2017,25625.82,114.44,3969.84,84.13,21655.98,122.53,
16083358,2016,23955.18,106.98,3160.15,66.97,20795.03,117.66,
16083358,2015,21596.37,96.44,119.92,2.54,21476.45,121.51,
16083358,2021,22341.45,99.77,5438.84,115.26,16902.61,95.63,T
16083358,2022,21520.35,96.1,5806.09,123.05,15714.26,88.91,T
16083358,2023,20699.26,92.44,6173.34,130.83,14525.92,82.19,T
16083358,2024,19878.17,88.77,6540.59,138.61,13337.58,75.46,T
16083358,2025,19057.07,85.1,6907.84,146.4,12149.23,68.74,T
16083358,2026,18235.98,81.44,7275.09,154.18,10960.89,62.02,T
16083358,2027,17414.89,77.77,7642.34,161.96,9772.55,55.29,T
16083358,2028,16593.79,74.1,8009.59,169.75,8584.2,48.57,T
16083358,2029,15772.7,70.44,8376.84,177.53,7395.86,41.84,T
16083358,2030,14951.61,66.77,8744.09,185.31,6207.52,35.12,T
16083358,2031,14130.51,63.1,9111.34,193.09,5019.17,28.4,T
16083358,2032,13309.42,59.44,9478.59,200.88,3830.83,21.67,T
16083358,2033,12488.33,55.77,9845.84,208.66,2642.49,14.95,T
16083358,2034,11667.23,52.1,10213.09,216.44,1454.14,8.23,T
16083358,2035,10846.14,48.44,10580.34,224.23,265.8,1.5,T
16083358,2036,10025.05,44.77,10947.59,232.01,0,0,T
16083358,2037,9203.95,41.1,11314.84,239.79,0,0,T
16083358,2038,8382.86,37.44,11682.09,247.58,0,0,T
16083358,2039,7561.77,33.77,12049.34,255.36,0,0,T
16083358,2040,6740.67,30.1,12416.59,263.14,0,0,T
16083358,2041,5919.58,26.43,12783.84,270.93,0,0,T
16083358,2042,5098.49,22.77,13151.09,278.71,0,0,T
16083358,2043,4277.39,19.1,13518.34,286.49,0,0,T
16083358,2044,3456.3,15.43,13885.59,294.27,0,0,T
16083358,2045,2635.21,11.77,14252.84,302.06,0,0,T
16083358,2046,1814.11,8.1,14620.09,309.84,0,0,T
16083358,2047,993.02,4.43,14987.34,317.62,0,0,T
16083358,2048,171.93,0.77,15354.59,325.41,0,0,T
16083358,2049,0,0,15721.84,333.19,0,0,T
16083358,2050,0,0,16089.09,340.97,0,0,T
16847968,2020,14347.39,109.35,2251.72,190.57,12095.67,101.31,
16847968,2019,13120.66,100,1181.56,100,11939.1,100,
16847968,2018,13441.53,102.45,1112.17,94.13,12329.36,103.27,
16847968,2017,13620.1,103.81,1263.02,106.89,12357.08,103.5,
16847968,2021,14589.82,111.2,2581.29,218.46,12008.53,100.58,T
16847968,2022,14832.25,113.04,2910.85,246.36,11921.4,99.85,T
16847968,2023,15074.68,114.89,3240.42,274.25,11834.26,99.12,T
16847968,2024,15317.11,116.74,3569.99,302.14,11747.12,98.39,T
16847968,2025,15559.54,118.59,3899.55,330.03,11659.99,97.66,T
16847968,2026,15801.97,120.44,4229.12,357.93,11572.85,96.93,T
16847968,2027,16044.4,122.28,4558.69,385.82,11485.71,96.2,T
16847968,2028,16286.83,124.13,4888.25,413.71,11398.58,95.47,T
16847968,2029,16529.26,125.98,5217.82,441.6,11311.44,94.74,T
16847968,2030,16771.69,127.83,5547.39,469.5,11224.3,94.01,T
16847968,2031,17014.12,129.67,5876.95,497.39,11137.17,93.28,T
16847968,2032,17256.55,131.52,6206.52,525.28,11050.03,92.55,T
16847968,2033,17498.98,133.37,6536.09,553.17,10962.89,91.82,T
16847968,2034,17741.41,135.22,6865.65,581.07,10875.76,91.09,T
16847968,2035,17983.84,137.07,7195.22,608.96,10788.62,90.36,T
16847968,2036,18226.27,138.91,7524.79,636.85,10701.48,89.63,T
16847968,2037,18468.7,140.76,7854.35,664.74,10614.35,88.9,T
16847968,2038,18711.13,142.61,8183.92,692.64,10527.21,88.17,T
16847968,2039,18953.56,144.46,8513.49,720.53,10440.07,87.44,T
16847968,2040,19195.99,146.3,8843.05,748.42,10352.94,86.71,T
