統編,分類,子分類,項目,來自公司報告,單位,年份,數值
16657495,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,本公司溫室氣體排放量減量—短期目標(1-3年)：持續監控營運活動所耗用之能源與溫室氣體排放，並建構員工節能減碳認知。中期目標(3-5年)：參考國際標準ISO14064-1溫室氣體盤查與減量標準管理三顧溫室氣體。長期目標(6年以上)。以期發展適合三顧作業活動之可持續節能減碳機制。
16657495,E,溫室氣體排放,溫室氣體減量承諾,,,2021,無目標
22731120,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
22731120,E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
09473845,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
09473845,E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
84355650,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
84355650,E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
22033899,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
22033899,E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
89621848,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
89621848,E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
89743949,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
89743949,E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
20811962,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
20811962,E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
16436439,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,本公司以半導體代理買賣為主要業務，本身並無工廠從事生產，並無溫室氣體排放之問題。
16436439,E,溫室氣體排放,溫室氣體減量承諾,,,2021,無目標
86882278,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,(1)本公司溫室氣體減量目標：期望能達成每年較上一年溫室氣體排放量減少1~2％。(2)本公司積極配合大樓各項節水措施，諸如用水杯裝水刷牙，隨手關水龍頭，調整龍頭出水量，先行擦拭個人油汙餐具再洗滌，水箱漏水快速報修等，以期能達成每年較上一年用水量減少1~2％的減量目標。(3)本公司廢棄物減量目標：期望能達成每年較上一年廢棄物總量減少1~2％。
86882278,E,溫室氣體排放,溫室氣體減量承諾,,,2021,有減碳目標
22626725,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,年度排放總量與員工人數正相關，透過行政管理，將宣導及推動節能方案，減少不必要的浪費，以人均排放量逐年遞減為目標。
22626725,E,溫室氣體排放,溫室氣體減量承諾,,,2021,無目標
23286631,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
23286631,E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
16003714,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
16003714,E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
84630087,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
84630087,E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
16099112,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,擎亞每年統計與監控溫室氣體數據，並了解、掌握各項可能造成數據異常因素，進行控制與改善，短期目標為讓每年數字得到控制並逐年下降，長期目標為配合政府法規，實現國家溫室氣體碳排控制總目標。
16099112,E,溫室氣體排放,溫室氣體減量承諾,,,2021,無目標
12215548,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
12215548,E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
75514419,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
75514419,E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
12401698,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
12401698,E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
97099302,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
97099302,E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
89613636,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
89613636,E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
27928328,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
27928328,E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
22006252,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
22006252,E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
23060541,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,以2019年為基準年，至2035年：溫室氣體排放總量減少35%
23060541,E,溫室氣體排放,溫室氣體減量承諾,,,2021,有減碳目標
04648938,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,本公司期望能達成每年較上一年溫室氣體排放量減少 1~2%管理目標。110年用電量增加導致CO2約當排放量增加，主係因110年度營運場所增加桃園厚生國際物流中心之倉庫所致。
04648938,E,溫室氣體排放,溫室氣體減量承諾,,,2021,有減碳目標
84498860,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,為響應國家整體溫室氣體減量策略發展，達成節能減碳之永續發展目標，特成立「溫室氣體盤查推動小組」，並以2018年為基準，持續進行集團內部溫室氣體盤查驗證，瞭解溫室氣體排放實況，進而訂定改善措施，以求達成溫室氣體排放量較基準年減量2%之目標。
84498860,E,溫室氣體排放,溫室氣體減量承諾,,,2021,有減碳目標
22729784,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,111年度較110年度以減少3%為目標。
22729784,E,溫室氣體排放,溫室氣體減量承諾,,,2021,有減碳目標
86027892,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,本公司期望能達成每年較上一年減少1%溫室氣體排放量為管理目標。
86027892,E,溫室氣體排放,溫室氣體減量承諾,,,2021,有減碳目標
23621614,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,本公司主要溫室氣體排放源為電力及交通燃油，為呼應聯合國永續發展目標及發展企業社會責任，於日常營運中具體落實環保、節能、愛地球之環境保護及節能措施，故擬定以下方法減少電力及燃油使用，以期達到3年內達到溫室氣體排放量1%之目標。
23621614,E,溫室氣體排放,溫室氣體減量承諾,,,2021,有減碳目標
20773257,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,"本公司為宏碁集團的一分子，響應母公司宏碁依據國際科學基礎減量目標倡議（Science based target initiative, SBTi）程序，承諾制定與1.5℃減碳路徑情境相符合的減量目標，預期宏碁集團於2030年達到相較於2019年減碳50%的成果。"
20773257,E,溫室氣體排放,溫室氣體減量承諾,,,2021,有減碳目標
23307811,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,未來三年管理目標，平均每年碳排放減量1%。
23307811,E,溫室氣體排放,溫室氣體減量承諾,,,2021,有減碳目標
69568009,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,本公司為通路業，無生產製造之營運行為，以辦公室、倉庫及門市日常節約能源使用為方向，待完成溫室氣體盤查，了解直接與間接溫室氣體排放量之結構，將評估成本與可行性，制定溫室氣體排放量減量計畫與目標。
69568009,E,溫室氣體排放,溫室氣體減量承諾,,,2021,無目標
12676056,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,尚未訂定
12676056,E,溫室氣體排放,溫室氣體減量承諾,,,2021,無目標
97092770,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,評估中
97092770,E,溫室氣體排放,溫室氣體減量承諾,,,2021,無目標
22368959,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,本公司目前雖無訂定溫室氣體排放減量目標，但仍積極推動減量之前置作業，本公司為確實達到節能減碳之效果，目前先盤點出公司各項溫室氣體排放源，未來再訂定出有效目標，因此至上電子於111年08月進行ISO 14064-1溫室氣體盤查外部稽核，並通過第三方驗證單位查證，彰顯至上電子節能減碳之決心，並強化各項節能方針與目標訂定之正確性。
22368959,E,溫室氣體排放,溫室氣體減量承諾,,,2021,無目標
22151585,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,訂定每年節電3%的目標，持續推動節能措施。
22151585,E,溫室氣體排放,溫室氣體減量承諾,,,2021,僅有節電承諾
23621614,E,環境違規,違反環境法規金額,,元,2011,6000
23621614,E,環境違規,違反環境法規次數,,次,2011,1
75514419,E,環境違規,違反環境法規金額,,元,2011,12000
75514419,E,環境違規,違反環境法規次數,,次,2011,3
69568009,E,環境違規,違反環境法規金額,,元,2012,2400
69568009,E,環境違規,違反環境法規次數,,次,2012,2
69568009,E,環境違規,違反環境法規金額,,元,2014,1500
69568009,E,環境違規,違反環境法規次數,,次,2014,1
23286631,E,環境違規,違反環境法規金額,,元,2015,60000
23286631,E,環境違規,違反環境法規次數,,次,2015,2
75514419,E,環境違規,違反環境法規金額,,元,2016,100000
75514419,E,環境違規,違反環境法規次數,,次,2016,1
69568009,E,環境違規,違反環境法規金額,,元,2017,100000
69568009,E,環境違規,違反環境法規次數,,次,2017,1
75514419,E,環境違規,違反環境法規金額,,元,2017,120000
75514419,E,環境違規,違反環境法規次數,,次,2017,2
75514419,E,環境違規,違反環境法規金額,,元,2021,60000
75514419,E,環境違規,違反環境法規次數,,次,2021,1
23621614,E,環境違規,違反環境法規金額,,元,2022,60000
23621614,E,環境違規,違反環境法規次數,,次,2022,1
