統編,年份,Tot數值,Tot變化,Tot1數值,Tot1變化,Tot2數值,Tot2變化,是預測值
96971313,2020,179706.08,89.05,66085.72,95.06,113620.36,85.89,
96971313,2019,201798.76,100,69519.85,100,132278.91,100,
96971313,2018,210216.24,104.17,76031.28,109.37,134184.96,101.44,
96971313,2017,208282.96,103.21,72702.92,104.58,135580.04,102.5,
96971313,2016,212346.78,105.23,77851.61,111.98,134495.17,101.68,
96971313,2015,188616.17,93.47,66355.85,95.45,122260.32,92.43,
96971313,2014,207297.45,102.72,79045.18,113.7,128252.27,96.96,
96971313,2021,170180.45,84.33,63879.99,91.89,106300.47,80.36,T
96971313,2022,160654.83,79.61,61674.25,88.71,98980.57,74.83,T
96971313,2023,151129.2,74.89,59468.52,85.54,91660.68,69.29,T
96971313,2024,141603.57,70.17,57262.79,82.37,84340.79,63.76,T
96971313,2025,132077.95,65.45,55057.05,79.2,77020.89,58.23,T
96971313,2026,122552.32,60.73,52851.32,76.02,69701,52.69,T
96971313,2027,113026.69,56.01,50645.59,72.85,62381.11,47.16,T
96971313,2028,103501.07,51.29,48439.85,69.68,55061.21,41.63,T
96971313,2029,93975.44,46.57,46234.12,66.5,47741.32,36.09,T
96971313,2030,84449.81,41.85,44028.39,63.33,40421.43,30.56,T
96971313,2031,74924.19,37.13,41822.65,60.16,33101.53,25.02,T
96971313,2032,65398.56,32.41,39616.92,56.99,25781.64,19.49,T
96971313,2033,55872.93,27.69,37411.19,53.81,18461.75,13.96,T
96971313,2034,46347.31,22.97,35205.45,50.64,11141.85,8.42,T
96971313,2035,36821.68,18.25,32999.72,47.47,3821.96,2.89,T
96971313,2036,27296.05,13.53,30793.99,44.3,0,0,T
96971313,2037,17770.43,8.81,28588.25,41.12,0,0,T
96971313,2038,8244.8,4.09,26382.52,37.95,0,0,T
96971313,2039,0,0,24176.79,34.78,0,0,T
96971313,2040,0,0,21971.05,31.6,0,0,T
96971313,2041,0,0,19765.32,28.43,0,0,T
96971313,2042,0,0,17559.59,25.26,0,0,T
96971313,2043,0,0,15353.85,22.09,0,0,T
96971313,2044,0,0,13148.12,18.91,0,0,T
96971313,2045,0,0,10942.39,15.74,0,0,T
96971313,2046,0,0,8736.65,12.57,0,0,T
96971313,2047,0,0,6530.92,9.39,0,0,T
96971313,2048,0,0,4325.19,6.22,0,0,T
96971313,2049,0,0,2119.45,3.05,0,0,T
96971313,2050,0,0,0,0,0,0,T
