統編,分類,子分類,項目,來自公司報告,單位,年份,數值
13035951,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2014,24193.09
13035951,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2014,3505.29
13035951,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2014,27698.38
16007423,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2014,48709.5
16007423,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2014,6068.57
16007423,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2014,54778.07
22705066,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2014,20696.71
22705066,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2014,4111.52
22705066,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2014,24808.23
23280117,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2014,30200.190000000002
23280117,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2014,6285.14
23280117,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2014,36485.33
27495201,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2014,21625.100000000002
27495201,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2014,3386.71
27495201,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2014,25011.81
33663649,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2014,21748.269999999997
33663649,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2014,3686.76
33663649,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2014,25435.03
34215120,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2014,19180.32
34215120,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2014,3255.3
34215120,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2014,22435.62
34557673,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2014,32081.85
34557673,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2014,4589.07
34557673,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2014,36670.92
80445899,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2014,22983.15
80445899,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2014,12602.79
80445899,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2014,35585.94
80629340,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2014,26222.260000000002
80629340,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2014,3894.48
80629340,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2014,30116.74
86091319,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2014,20239.25
86091319,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2014,3419.01
86091319,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2014,23658.260000000002
07407200,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2014,26621.969999999998
07407200,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2014,7871.06
07407200,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2014,34493.03
07014916,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2014,34572.020000000004
07014916,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2014,10381.24
07014916,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2014,44953.26
16007423,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2015,30204.04
16007423,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2015,6085.85
16007423,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2015,36289.89
23280117,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2015,24091.030000000002
23280117,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2015,4081.1
23280117,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2015,28172.13
23313356,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2015,24686.44
23313356,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2015,4336.57
23313356,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2015,29023.01
33663649,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2015,17339.64
33663649,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2015,3603.54
33663649,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2015,20943.18
34557673,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2015,30527.930000000004
34557673,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2015,4658.44
34557673,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2015,35186.37
70738116,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2015,21329.89
70738116,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2015,4269.72
70738116,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2015,25599.61
80629340,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2015,23957.199999999997
80629340,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2015,4070.56
80629340,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2015,28027.76
84570243,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2015,18800.120000000003
84570243,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2015,4460.65
84570243,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2015,23260.770000000004
07620770,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2015,21275.16
07620770,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2015,5021.82
07620770,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2015,26296.98
07472834,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2015,34968.15
07472834,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2015,9824.65
07472834,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2015,44792.8
07407200,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2015,31974.84
07407200,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2015,8484.41
07407200,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2015,40459.25
07014916,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2015,43703.159999999996
07014916,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2015,10871.94
07014916,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2015,54575.1
16007423,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2016,29979.01
16007423,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2016,6203.05
16007423,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2016,36182.06
33663649,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2016,15552.31
33663649,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2016,3253.53
33663649,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2016,18805.84
34557673,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2016,27613.67
34557673,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2016,3961.79
34557673,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2016,31575.46
57002416,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2016,7154.57
57002416,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2016,53884.75
57002416,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2016,61039.32
80629340,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2016,21371.78
80629340,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2016,3996.17
80629340,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2016,25367.949999999997
07407200,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2016,30860.4
07407200,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2016,7965.89
07407200,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2016,38826.29
07014916,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2016,32762.120000000003
07014916,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2016,9151.49
07014916,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2016,41913.61
07472834,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2016,36548.91
07472834,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2016,9705.06
07472834,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2016,46253.97
16007423,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2017,29278.47
16007423,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2017,5755.4
16007423,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2017,35033.87
23313356,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2017,20724.53
23313356,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2017,4602.09
