統編,年份,Tot數值,Tot變化,Tot1數值,Tot1變化,Tot2數值,Tot2變化,是預測值
11686106,2022,116150.46,82.57,32854.81,64.85,83295.65,92.54,
11686106,2021,139100.9,98.89,48304.26,95.35,90796.64,100.88,
11686106,2020,130538.37,92.8,44563.84,87.97,85974.53,95.52,
11686106,2019,140667.63,100,50660.19,100,90007.44,100,
11686106,2018,153992.18,109.47,53552.29,105.71,100439.89,111.59,
11686106,2023,107978.07,76.76,26919.69,53.14,81058.39,90.06,T
11686106,2024,99805.69,70.95,20984.56,41.42,78821.12,87.57,T
11686106,2025,91633.3,65.14,15049.44,29.71,76583.86,85.09,T
11686106,2026,83460.91,59.33,9114.31,17.99,74346.6,82.6,T
11686106,2027,75288.52,53.52,3179.19,6.28,72109.33,80.11,T
11686106,2028,67116.13,47.71,0,0,69872.07,77.63,T
11686106,2029,58943.74,41.9,0,0,67634.81,75.14,T
11686106,2030,50771.35,36.09,0,0,65397.54,72.66,T
11686106,2031,42598.96,30.28,0,0,63160.28,70.17,T
11686106,2032,34426.57,24.47,0,0,60923.02,67.69,T
11686106,2033,26254.18,18.66,0,0,58685.75,65.2,T
11686106,2034,18081.79,12.85,0,0,56448.49,62.72,T
11686106,2035,9909.41,7.04,0,0,54211.23,60.23,T
11686106,2036,1737.02,1.23,0,0,51973.96,57.74,T
11686106,2037,0,0,0,0,49736.7,55.26,T
11686106,2038,0,0,0,0,47499.44,52.77,T
11686106,2039,0,0,0,0,45262.17,50.29,T
11686106,2040,0,0,0,0,43024.91,47.8,T
11686106,2041,0,0,0,0,40787.65,45.32,T
11686106,2042,0,0,0,0,38550.38,42.83,T
11686106,2043,0,0,0,0,36313.12,40.34,T
11686106,2044,0,0,0,0,34075.85,37.86,T
11686106,2045,0,0,0,0,31838.59,35.37,T
11686106,2046,0,0,0,0,29601.33,32.89,T
11686106,2047,0,0,0,0,27364.06,30.4,T
11686106,2048,0,0,0,0,25126.8,27.92,T
11686106,2049,0,0,0,0,22889.54,25.43,T
11686106,2050,0,0,0,0,20652.27,22.95,T
14040691,2022,203125.48,107.38,175222.7,110.67,27902.78,90.5,
14040691,2021,194556.92,102.85,168789.61,106.61,25767.31,83.57,
14040691,2020,168786.75,89.23,136159.15,86,32627.6,105.82,
14040691,2019,189159.88,100,158327.91,100,30831.97,100,
14040691,2018,208853.77,110.41,175136.83,110.62,33716.94,109.36,
14040691,2017,204076.68,107.89,170123.71,107.45,33952.97,110.12,
14040691,2016,206242.59,109.03,173636.6,109.67,32605.99,105.75,
14040691,2015,211771.81,111.95,176756.72,111.64,35015.09,113.57,
14040691,2014,212539.46,112.36,171806.61,108.51,40732.85,132.11,
14040691,2023,207780.68,109.84,180854.29,114.23,26926.38,87.33,T
14040691,2024,212435.88,112.3,186485.89,117.78,25949.99,84.17,T
14040691,2025,217091.07,114.77,192117.48,121.34,24973.59,81,T
14040691,2026,221746.27,117.23,197749.08,124.9,23997.19,77.83,T
14040691,2027,226401.47,119.69,203380.67,128.46,23020.8,74.67,T
14040691,2028,231056.67,122.15,209012.27,132.01,22044.4,71.5,T
14040691,2029,235711.87,124.61,214643.86,135.57,21068.01,68.33,T
14040691,2030,240367.07,127.07,220275.46,139.13,20091.61,65.16,T
14040691,2031,245022.27,129.53,225907.06,142.68,19115.21,62,T
14040691,2032,249677.47,131.99,231538.65,146.24,18138.82,58.83,T
14040691,2033,254332.67,134.45,237170.25,149.8,17162.42,55.66,T
14040691,2034,258987.87,136.91,242801.84,153.35,16186.02,52.5,T
14040691,2035,263643.06,139.38,248433.44,156.91,15209.63,49.33,T
14040691,2036,268298.26,141.84,254065.03,160.47,14233.23,46.16,T
14040691,2037,272953.46,144.3,259696.63,164.02,13256.83,43,T
14040691,2038,277608.66,146.76,265328.22,167.58,12280.44,39.83,T
14040691,2039,282263.86,149.22,270959.82,171.14,11304.04,36.66,T
14040691,2040,286919.06,151.68,276591.41,174.7,10327.64,33.5,T
14040691,2041,291574.26,154.14,282223.01,178.25,9351.25,30.33,T
14040691,2042,296229.46,156.6,287854.6,181.81,8374.85,27.16,T
14040691,2043,300884.66,159.06,293486.2,185.37,7398.46,24,T
14040691,2044,305539.86,161.52,299117.8,188.92,6422.06,20.83,T
14040691,2045,310195.05,163.99,304749.39,192.48,5445.66,17.66,T
14040691,2046,314850.25,166.45,310380.99,196.04,4469.27,14.5,T
