統編,分類,子分類,項目,來自公司報告,單位,年份,數值
51811609,E,溫室氣體排放,範疇一直接排放,true,公噸CO2e,2020,2231.31
51811609,E,溫室氣體排放,範疇二間接排放,true,公噸CO2e,2020,14927
51811609,E,溫室氣體排放,範疇三其他排放,true,公噸CO2e,2020,13023.13
51811609,E,溫室氣體排放,直接＋間接排放,true,公噸CO2e,2020,17158.31
68921101,E,溫室氣體排放,範疇一直接排放,true,公噸CO2e,2020,29
68921101,E,溫室氣體排放,範疇二間接排放,true,公噸CO2e,2020,2296
68921101,E,溫室氣體排放,範疇三其他排放,true,公噸CO2e,2020,NA
68921101,E,溫室氣體排放,直接＋間接排放,true,公噸CO2e,2020,2325
51816908,E,溫室氣體排放,範疇一直接排放,true,公噸CO2e,2020,228.86
51816908,E,溫室氣體排放,範疇二間接排放,true,公噸CO2e,2020,1819.13
51816908,E,溫室氣體排放,範疇三其他排放,true,公噸CO2e,2020,NA
51816908,E,溫室氣體排放,直接＋間接排放,true,公噸CO2e,2020,2047.9900000000002
03110001,E,溫室氣體排放,範疇一直接排放,true,公噸CO2e,2020,NA
03110001,E,溫室氣體排放,範疇二間接排放,true,公噸CO2e,2020,613.89
03110001,E,溫室氣體排放,範疇三其他排放,true,公噸CO2e,2020,NA
03110001,E,溫室氣體排放,碳密集度,true,公噸CO2e/億元,2020,7.452127283776143
03110001,E,溫室氣體排放,直接＋間接排放,true,公噸CO2e,2020,613.89
12198359,E,溫室氣體排放,範疇一直接排放,true,公噸CO2e,2020,NA
12198359,E,溫室氣體排放,範疇二間接排放,true,公噸CO2e,2020,NA
12198359,E,溫室氣體排放,範疇三其他排放,true,公噸CO2e,2020,NA
03434016,E,溫室氣體排放,範疇一直接排放,true,公噸CO2e,2020,215.8
03434016,E,溫室氣體排放,範疇二間接排放,true,公噸CO2e,2020,3177.71
03434016,E,溫室氣體排放,範疇三其他排放,true,公噸CO2e,2020,811.76
03434016,E,溫室氣體排放,碳密集度,true,公噸CO2e/億元,2020,1.0498148371528682
03434016,E,溫室氣體排放,直接＋間接排放,true,公噸CO2e,2020,3393.51
03557115,E,溫室氣體排放,範疇一直接排放,true,公噸CO2e,2020,NA
03557115,E,溫室氣體排放,範疇二間接排放,true,公噸CO2e,2020,NA
03557115,E,溫室氣體排放,範疇三其他排放,true,公噸CO2e,2020,NA
03793407,E,溫室氣體排放,範疇一直接排放,true,公噸CO2e,2020,153.32
03793407,E,溫室氣體排放,範疇二間接排放,true,公噸CO2e,2020,1186.99
03793407,E,溫室氣體排放,範疇三其他排放,true,公噸CO2e,2020,NA
03793407,E,溫室氣體排放,直接＋間接排放,true,公噸CO2e,2020,1340.31
79854797,E,溫室氣體排放,範疇一直接排放,true,公噸CO2e,2020,NA
79854797,E,溫室氣體排放,範疇二間接排放,true,公噸CO2e,2020,NA
79854797,E,溫室氣體排放,範疇三其他排放,true,公噸CO2e,2020,NA
86380802,E,溫室氣體排放,範疇一直接排放,true,公噸CO2e,2020,NA
86380802,E,溫室氣體排放,範疇二間接排放,true,公噸CO2e,2020,NA
86380802,E,溫室氣體排放,範疇三其他排放,true,公噸CO2e,2020,NA
86517096,E,溫室氣體排放,範疇一直接排放,true,公噸CO2e,2020,83.43
86517096,E,溫室氣體排放,範疇二間接排放,true,公噸CO2e,2020,939.83
86517096,E,溫室氣體排放,範疇三其他排放,true,公噸CO2e,2020,366.28
86517096,E,溫室氣體排放,直接＋間接排放,true,公噸CO2e,2020,1023.26
86928561,E,溫室氣體排放,範疇一直接排放,true,公噸CO2e,2020,NA
86928561,E,溫室氣體排放,範疇二間接排放,true,公噸CO2e,2020,NA
86928561,E,溫室氣體排放,範疇三其他排放,true,公噸CO2e,2020,NA
03458403,E,溫室氣體排放,範疇一直接排放,true,公噸CO2e,2020,NA
03458403,E,溫室氣體排放,範疇二間接排放,true,公噸CO2e,2020,NA
03458403,E,溫室氣體排放,範疇三其他排放,true,公噸CO2e,2020,NA
11081991,E,溫室氣體排放,範疇一直接排放,true,公噸CO2e,2020,NA
11081991,E,溫室氣體排放,範疇二間接排放,true,公噸CO2e,2020,NA
11081991,E,溫室氣體排放,範疇三其他排放,true,公噸CO2e,2020,NA
03359109,E,溫室氣體排放,範疇一直接排放,true,公噸CO2e,2020,NA
03359109,E,溫室氣體排放,範疇二間接排放,true,公噸CO2e,2020,NA
