統編,分類,子分類,項目,來自公司報告,單位,年份,數值
89836340,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
89836340,E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
70444999,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,本公司所屬產業特性關係，因無生產製造相關行為，營運活動對環境造成之影響主要為辦公場所使用之電能，故以日常節約能源使用為方向。本公司逐步採用雲端機房，辦公室自動化部分也逐步邁向雲端，採用此方案，將減少伺服器數量，相較自建服務，可有效減少電力消耗。
70444999,E,溫室氣體排放,溫室氣體減量承諾,,,2021,無目標
80283629,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,未來(111年~115年)目標為用電量較110年減量15%(115年)。
80283629,E,溫室氣體排放,溫室氣體減量承諾,,,2021,僅有節電承諾
28466605,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
28466605,E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
88176897,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
88176897,E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
97025978,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,本公司排放源主要來自電腦、空調與辦公照明需求的電力及民生用水，年度排放總量與員工人數正相關，將宣導及推動節能方案，減少不必要的浪費，以人均排放量逐年遞減為目標。
97025978,E,溫室氣體排放,溫室氣體減量承諾,,,2021,無目標
16606102,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
16606102,E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
25145643,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
25145643,E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
53761823,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
53761823,E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
89836340,S,員工薪資,平均薪資,,仟元,2020,630
89836340,S,員工薪資,薪資中位數,,仟元,2020,589
70444999,S,員工薪資,平均薪資,,仟元,2020,823
70444999,S,員工薪資,薪資中位數,,仟元,2020,730
80283629,S,員工薪資,平均薪資,,仟元,2020,1090
80283629,S,員工薪資,薪資中位數,,仟元,2020,962
28466605,S,員工薪資,平均薪資,,仟元,2020,744
28466605,S,員工薪資,薪資中位數,,仟元,2020,671
16606102,S,員工薪資,平均薪資,,仟元,2020,707
16606102,S,員工薪資,薪資中位數,,仟元,2020,502
25145643,S,員工薪資,平均薪資,,仟元,2020,816
25145643,S,員工薪資,薪資中位數,,仟元,2020,678
53761823,S,員工薪資,平均薪資,,仟元,2020,633
53761823,S,員工薪資,薪資中位數,,仟元,2020,498
89836340,S,員工薪資,平均薪資,,仟元,2019,752
89836340,S,員工薪資,薪資中位數,,仟元,2019,736
70444999,S,員工薪資,平均薪資,,仟元,2019,812
70444999,S,員工薪資,薪資中位數,,仟元,2019,676
80283629,S,員工薪資,平均薪資,,仟元,2019,1024
80283629,S,員工薪資,薪資中位數,,仟元,2019,850
28466605,S,員工薪資,平均薪資,,仟元,2019,714
28466605,S,員工薪資,薪資中位數,,仟元,2019,637
16606102,S,員工薪資,平均薪資,,仟元,2019,632
16606102,S,員工薪資,薪資中位數,,仟元,2019,501
25145643,S,員工薪資,平均薪資,,仟元,2019,817
25145643,S,員工薪資,薪資中位數,,仟元,2019,687
53761823,S,員工薪資,平均薪資,,仟元,2019,684
53761823,S,員工薪資,薪資中位數,,仟元,2019,510
89836340,S,員工薪資,平均薪資,,仟元,2018,656
70444999,S,員工薪資,平均薪資,,仟元,2018,653
80283629,S,員工薪資,平均薪資,,仟元,2018,902
28466605,S,員工薪資,平均薪資,,仟元,2018,676
16606102,S,員工薪資,平均薪資,,仟元,2018,613
25145643,S,員工薪資,平均薪資,,仟元,2018,700
53761823,S,員工薪資,平均薪資,,仟元,2018,711
28466605,G,資本額,資本額,,元,2020,507985000
28466605,G,資本額,資本額,,元,2019,507985000
45900358,G,資本額,資本額,,元,2020,160000000
45900358,G,資本額,資本額,,元,2019,160000000
97025978,G,資本額,資本額,,元,2020,148213450
97025978,G,資本額,資本額,,元,2019,148213450
70444999,G,資本額,資本額,,元,2020,300595000
70444999,G,資本額,資本額,,元,2019,300595000
53761823,G,資本額,資本額,,元,2020,315928380
53761823,G,資本額,資本額,,元,2019,315928380
89836340,G,資本額,資本額,,元,2020,480385770
89836340,G,資本額,資本額,,元,2019,480385770
80283629,G,資本額,資本額,,元,2020,152391000
80283629,G,資本額,資本額,,元,2019,152391000
25145643,G,資本額,資本額,,元,2020,177358000
25145643,G,資本額,資本額,,元,2019,177358000
16606102,G,資本額,資本額,,元,2020,1274159090
16606102,G,資本額,資本額,,元,2019,1274159090
27880210,G,資本額,資本額,,元,2020,121000000
27880210,G,資本額,資本額,,元,2019,121000000
97025978,G,營運狀況,營業收入,,仟元,2020,1021129
97025978,G,營運狀況,營業成本,,仟元,2020,602462
97025978,G,營運狀況,營業費用,,仟元,2020,194760
97025978,G,營運狀況,淨利,,仟元,2020,181842
27880210,G,營運狀況,營業收入,,仟元,2020,223462
27880210,G,營運狀況,營業成本,,仟元,2020,147539
27880210,G,營運狀況,營業費用,,仟元,2020,52169
27880210,G,營運狀況,淨利,,仟元,2020,22331
97025978,G,營運狀況,營業收入,,仟元,2019,843612
97025978,G,營運狀況,營業成本,,仟元,2019,509520
97025978,G,營運狀況,營業費用,,仟元,2019,166992
97025978,G,營運狀況,淨利,,仟元,2019,134971
27880210,G,營運狀況,營業收入,,仟元,2019,190503
27880210,G,營運狀況,營業成本,,仟元,2019,113222
27880210,G,營運狀況,營業費用,,仟元,2019,61933
27880210,G,營運狀況,淨利,,仟元,2019,16775
