統編,年份,Tot數值,Tot變化,Tot1數值,Tot1變化,Tot2數值,Tot2變化,是預測值
22327037,2022,105973.7,98.93,59564.9,97.91,46408.79,100.28,
22327037,2021,73451.49,68.57,43712.25,71.85,29739.24,64.26,
22327037,2020,71679.78,66.92,43506.13,71.51,28173.65,60.88,
22327037,2019,107114.75,100,60836.88,100,46277.87,100,
22327037,2018,118286.61,110.43,65854.54,108.25,52432.07,113.3,
22327037,2017,128059.37,119.55,74144.76,121.87,53914.61,116.5,
22327037,2016,120568.07,112.56,71139.37,116.93,49428.7,106.81,
22327037,2015,102350.91,95.55,58961.35,96.92,43389.56,93.76,
22327037,2014,95469.87,89.13,54576.79,89.71,40893.08,88.36,
22327037,2023,105593.34,98.58,59140.91,97.21,46452.43,100.38,T
22327037,2024,105212.99,98.22,58716.92,96.52,46496.07,100.47,T
22327037,2025,104832.64,97.87,58292.93,95.82,46539.71,100.57,T
22327037,2026,104452.29,97.51,57868.94,95.12,46583.36,100.66,T
22327037,2027,104071.94,97.16,57444.94,94.42,46627,100.75,T
22327037,2028,103691.59,96.8,57020.95,93.73,46670.64,100.85,T
22327037,2029,103311.24,96.45,56596.96,93.03,46714.28,100.94,T
22327037,2030,102930.89,96.09,56172.97,92.33,46757.92,101.04,T
22327037,2031,102550.53,95.74,55748.97,91.64,46801.56,101.13,T
22327037,2032,102170.18,95.38,55324.98,90.94,46845.2,101.23,T
22327037,2033,101789.83,95.03,54900.99,90.24,46888.84,101.32,T
22327037,2034,101409.48,94.67,54477,89.55,46932.48,101.41,T
22327037,2035,101029.13,94.32,54053.01,88.85,46976.12,101.51,T
22327037,2036,100648.78,93.96,53629.01,88.15,47019.76,101.6,T
22327037,2037,100268.43,93.61,53205.02,87.46,47063.4,101.7,T
22327037,2038,99888.07,93.25,52781.03,86.76,47107.04,101.79,T
22327037,2039,99507.72,92.9,52357.04,86.06,47150.69,101.89,T
22327037,2040,99127.37,92.54,51933.05,85.36,47194.33,101.98,T
22327037,2041,98747.02,92.19,51509.05,84.67,47237.97,102.07,T
