統編,分類,子分類,項目,來自公司報告,單位,年份,數值
11913502,E,溫室氣體排放,範疇一直接排放,true,公噸CO2e,2020,4413157.51
11913502,E,溫室氣體排放,範疇二間接排放,true,公噸CO2e,2020,211169
11913502,E,溫室氣體排放,範疇三其他排放,true,公噸CO2e,2020,22427
11913502,E,溫室氣體排放,碳密集度,true,公噸CO2e/億元,2020,4043.4010884252552
03244509,E,溫室氣體排放,範疇一直接排放,true,公噸CO2e,2020,3930405
03244509,E,溫室氣體排放,範疇二間接排放,true,公噸CO2e,2020,217029
03244509,E,溫室氣體排放,範疇三其他排放,true,公噸CO2e,2020,427255
03244509,E,溫室氣體排放,碳密集度,true,公噸CO2e/億元,2020,5300.852955641603
11892801,E,溫室氣體排放,範疇一直接排放,true,公噸CO2e,2020,30.59
11892801,E,溫室氣體排放,範疇二間接排放,true,公噸CO2e,2020,77.14
11892801,E,溫室氣體排放,範疇三其他排放,true,公噸CO2e,2020,5.27
11892801,E,溫室氣體排放,碳密集度,true,公噸CO2e/億元,2020,5.233633418301539
07568009,E,溫室氣體排放,範疇一直接排放,true,公噸CO2e,2020,無揭露
07568009,E,溫室氣體排放,範疇二間接排放,true,公噸CO2e,2020,無揭露
07568009,E,溫室氣體排放,範疇三其他排放,true,公噸CO2e,2020,NA
40601248,E,溫室氣體排放,範疇一直接排放,true,公噸CO2e,2020,無揭露
40601248,E,溫室氣體排放,範疇二間接排放,true,公噸CO2e,2020,無揭露
40601248,E,溫室氣體排放,範疇三其他排放,true,公噸CO2e,2020,NA
83078600,E,溫室氣體排放,範疇一直接排放,true,公噸CO2e,2020,2640
83078600,E,溫室氣體排放,範疇二間接排放,true,公噸CO2e,2020,23272
83078600,E,溫室氣體排放,範疇三其他排放,true,公噸CO2e,2020,NA
83078600,E,溫室氣體排放,碳密集度,true,公噸CO2e/億元,2020,1628.6755508847973
11913502,E,能源使用狀況,總用電量,true,度,2020,4969318611.11
11913502,E,能源使用狀況,再生能源設置量,true,瓩,2020,683.38
11913502,E,能源使用狀況,再生能源發電量,true,度,2020,16810
11913502,E,能源使用狀況,能源密集度,true,度/億元,2020,4345053.974334102
03244509,E,能源使用狀況,總用電量,true,度,2020,3789816944.44
03244509,E,能源使用狀況,再生能源設置量,true,,2020,NA
03244509,E,能源使用狀況,再生能源發電量,true,,2020,NA
03244509,E,能源使用狀況,能源密集度,true,度/億元,2020,4843781.082779232
11892801,E,能源使用狀況,總用電量,true,度,2020,11647200
11892801,E,能源使用狀況,再生能源設置量,true,,2020,NA
11892801,E,能源使用狀況,再生能源發電量,true,,2020,NA
11892801,E,能源使用狀況,能源密集度,true,度/億元,2020,565832.870599106
07568009,E,能源使用狀況,總用電量,true,度,2020,37500000
07568009,E,能源使用狀況,再生能源設置量,true,,2020,NA
07568009,E,能源使用狀況,再生能源發電量,true,,2020,NA
07568009,E,能源使用狀況,能源密集度,true,度/億元,2020,691089.2063476268
40601248,E,能源使用狀況,總用電量,true,度,2020,84960000
40601248,E,能源使用狀況,再生能源設置量,true,,2020,NA
40601248,E,能源使用狀況,再生能源發電量,true,,2020,NA
40601248,E,能源使用狀況,能源密集度,true,度/億元,2020,1875425.480533631
83078600,E,能源使用狀況,總用電量,true,度,2020,42007200
83078600,E,能源使用狀況,再生能源設置量,true,,2020,NA
83078600,E,能源使用狀況,再生能源發電量,true,,2020,NA
83078600,E,能源使用狀況,能源密集度,true,度/億元,2020,2640324.930577642
11913502,E,水資源,總取水量,true,噸,2020,1610200
11913502,E,水資源,回收水量,true,噸,2020,56612
11913502,E,水資源,耗用水量,true,,2020,無揭露
11913502,E,水資源,排放水量,true,噸,2020,441956
03244509,E,水資源,總取水量,true,噸,2020,4772000
03244509,E,水資源,回收水量,true,噸,2020,15258000
03244509,E,水資源,耗用水量,true,噸,2020,4272000
03244509,E,水資源,排放水量,true,噸,2020,499000
11892801,E,水資源,總取水量,true,噸,2020,97612
11892801,E,水資源,回收水量,true,,2020,無揭露
11892801,E,水資源,耗用水量,true,,2020,無揭露
11892801,E,水資源,排放水量,true,,2020,無揭露
07568009,E,水資源,總取水量,true,,2020,無揭露
07568009,E,水資源,回收水量,true,噸,2020,6531
07568009,E,水資源,耗用水量,true,噸,2020,74644
07568009,E,水資源,排放水量,true,,2020,無揭露
40601248,E,水資源,總取水量,true,噸,2020,1004104
40601248,E,水資源,回收水量,true,,2020,無揭露
40601248,E,水資源,耗用水量,true,,2020,無揭露
40601248,E,水資源,排放水量,true,,2020,無揭露
83078600,E,水資源,總取水量,true,噸,2020,42037
83078600,E,水資源,回收水量,true,,2020,無揭露
83078600,E,水資源,耗用水量,true,噸,2020,37909
83078600,E,水資源,排放水量,true,噸,2020,4128
11913502,E,廢棄物管理,一般事業廢棄物,true,噸,2020,1726.4
11913502,E,廢棄物管理,有害事業廢棄物,true,,2020,無揭露
11913502,E,廢棄物管理,資源化再利用,true,,2020,無揭露
03244509,E,廢棄物管理,一般事業廢棄物,true,噸,2020,1613
03244509,E,廢棄物管理,有害事業廢棄物,true,噸,2020,0
03244509,E,廢棄物管理,資源化再利用,true,噸,2020,1348
11892801,E,廢棄物管理,一般事業廢棄物,true,噸,2020,246.4
11892801,E,廢棄物管理,有害事業廢棄物,true,噸,2020,111.07
07568009,E,廢棄物管理,一般事業廢棄物,true,,2020,無揭露
07568009,E,廢棄物管理,有害事業廢棄物,true,,2020,無揭露
07568009,E,廢棄物管理,資源化再利用,true,,2020,NA
40601248,E,廢棄物管理,一般事業廢棄物,true,,2020,無揭露
40601248,E,廢棄物管理,有害事業廢棄物,true,,2020,無揭露
40601248,E,廢棄物管理,資源化再利用,true,噸,2020,73992.22
83078600,E,廢棄物管理,一般事業廢棄物,true,噸,2020,89.44
83078600,E,廢棄物管理,有害事業廢棄物,true,,2020,無揭露
83078600,E,廢棄物管理,資源化再利用,true,噸,2020,30183.255
11913502,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2009,16290.862999999998
11913502,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2009,212.529
11913502,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2009,769.6089999999999
36513594,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2009,14.87
36513594,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2009,0.303
36513594,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2009,16.213
40601248,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2009,895.487
40601248,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2009,40.683
40601248,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2009,175.903
83078600,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2009,147.312
83078600,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2009,5.95
83078600,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2009,59.198
03279507,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2009,2138.554
03279507,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2009,29.883000000000003
03279507,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2009,161.294
07568009,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2009,494.20300000000003
07568009,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2009,140.285
07568009,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2009,298.56
03244509,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2009,5712.911
03244509,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2009,623.254
03244509,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2009,1174.616
11913502,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2010,10485.695000000002
11913502,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2010,100.04500000000002
11913502,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2010,301.317
11913502,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2010,0.010000000000000002
40601248,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2010,1266.1740000000002
40601248,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2010,39.989999999999995
40601248,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2010,390.793
83078600,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2010,425.87200000000007
83078600,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2010,21.667
83078600,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2010,200.697
83078600,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2010,0.26
07568009,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2010,101.20200000000001
07568009,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2010,61.19500000000001
07568009,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2010,206.724
03244509,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2010,3108.977
03244509,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2010,222.20200000000003
03244509,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2010,630.217
03244509,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2010,0.003
03279507,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2010,448.43899999999996
03279507,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2010,4.9990000000000006
03279507,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2010,36.006
11913502,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2011,12754.411
11913502,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2011,171.87400000000002
11913502,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2011,1003.06
11913502,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2011,0.29700000000000004
40601248,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2011,456.63100000000003
40601248,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2011,13.159999999999998
40601248,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2011,125.972
83078600,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2011,59.31399999999999
83078600,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2011,2.5060000000000002
83078600,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2011,33.697
83078600,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2011,0.062
03244509,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2011,4888.529
03244509,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2011,388.166
03244509,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2011,944.344
03244509,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2011,0.006
07568009,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2011,49.147999999999996
07568009,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2011,50.373999999999995
07568009,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2011,118.194
03279507,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2011,880.789
03279507,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2011,8.515
03279507,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2011,73.536
11913502,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2012,10160.279999999997
11913502,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2012,125.42899999999999
11913502,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2012,582.4159999999999
11913502,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2012,0.101
40601248,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2012,455.87199999999996
40601248,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2012,15.565999999999999
40601248,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2012,84.965
83078600,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2012,1202.4579999999999
83078600,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2012,24.391000000000002
83078600,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2012,500.065
83078600,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2012,0.6270000000000002
03244509,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2012,6176.0689999999995
03244509,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2012,617.067
03244509,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2012,1363.81
03244509,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2012,0.01
07568009,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2012,25.436999999999998
07568009,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2012,26.240000000000002
07568009,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2012,107.43800000000002
03279507,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2012,979.4369999999999
03279507,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2012,9.174
03279507,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2012,129.458
11913502,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2013,6200.839
11913502,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2013,81.112
11913502,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2013,415.854
11913502,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2013,0.061
40601248,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2013,1140.315
40601248,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2013,75.249
40601248,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2013,228.83300000000003
83078600,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2013,974.9780000000001
83078600,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2013,18.017
83078600,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2013,248.653
07568009,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2013,23.601
07568009,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2013,24.306
07568009,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2013,23.606
03279507,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2013,1072.895
03279507,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2013,10.766
03279507,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2013,132.835
03244509,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2013,5212.271
03244509,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2013,772.7370000000001
03244509,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2013,1256.274
03244509,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2013,0.008
11913502,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2014,4448.224999999999
11913502,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2014,54.187
11913502,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2014,235.38800000000003
11913502,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2014,0.068
40601248,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2014,784.3
40601248,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2014,53.28200000000001
40601248,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2014,178.95499999999998
83078600,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2014,1606.9119999999998
83078600,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2014,36.955999999999996
83078600,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2014,238.353
83078600,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2014,0.016
07568009,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2014,35.731
07568009,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2014,35.153999999999996
07568009,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2014,105.35300000000001
07568009,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2014,0.034
03279507,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2014,1648.0520000000001
03279507,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2014,27.171
03279507,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2014,227.81600000000003
03279507,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2014,0.012
03244509,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2014,4274.474000000001
03244509,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2014,678.7649999999999
03244509,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2014,1030.8220000000001
03244509,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2014,0.005
11913502,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2015,5338.637000000001
11913502,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2015,81.40599999999999
11913502,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2015,559.5329999999999
11913502,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2015,0.628
40601248,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2015,526.869
40601248,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2015,17.707000000000004
40601248,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2015,117.463
83078600,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2015,1756.649
83078600,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2015,45.444
83078600,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2015,279.313
