統編,分類,子分類,項目,來自公司報告,單位,年份,數值
11907311,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2014,154544.33
11907311,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2014,174830.92
11907311,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2014,329375.25
11912102,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2014,68157.41
11912102,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2014,66933.91
11912102,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2014,135091.32
15395706,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2014,389263.77999999997
15395706,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2014,35801.45
15395706,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2014,425065.23
20939460,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2014,91190.65
20939460,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2014,16318.66
20939460,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2014,107509.31
22956176,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2014,225974.44
22956176,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2014,13190.59
22956176,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2014,239165.03
85803825,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2014,103616.65
85803825,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2014,24941.89
85803825,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2014,128558.54
11912102,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2015,62097.52
11912102,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2015,63052.07
11912102,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2015,125149.59
15395706,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2015,371808.51
15395706,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2015,39562.66
15395706,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2015,411371.17000000004
20939460,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2015,63249.13999999999
20939460,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2015,16489.4
20939460,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2015,79738.54
22956176,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2015,34208.3
22956176,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2015,5470.21
22956176,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2015,39678.51
85803825,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2015,96782.04
85803825,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2015,22866.25
85803825,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2015,119648.29
11912102,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2016,46359.909999999996
11912102,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2016,48510.15
