統編,年份,Tot數值,Tot變化,Tot1數值,Tot1變化,Tot2數值,Tot2變化,是預測值
23145632,2021,865.11,89.46,47.38,27.49,817.73,102.9,
23145632,2020,936.09,96.8,103.1,59.82,832.99,104.82,
23145632,2019,967.01,100,172.35,100,794.66,100,
23145632,2018,965.24,99.82,131.71,76.42,833.53,104.89,
23145632,2017,1132.25,117.09,237.38,137.73,894.87,112.61,
23145632,2022,831.73,86.01,19.27,11.18,812.46,102.24,T
23145632,2023,798.36,82.56,0,0,807.2,101.58,T
23145632,2024,764.98,79.11,0,0,801.93,100.91,T
23145632,2025,731.6,75.66,0,0,796.66,100.25,T
23145632,2026,698.23,72.2,0,0,791.4,99.59,T
23145632,2027,664.85,68.75,0,0,786.13,98.93,T
23145632,2028,631.47,65.3,0,0,780.86,98.26,T
23145632,2029,598.1,61.85,0,0,775.6,97.6,T
23145632,2030,564.72,58.4,0,0,770.33,96.94,T
23145632,2031,531.34,54.95,0,0,765.06,96.28,T
23145632,2032,497.97,51.5,0,0,759.8,95.61,T
23145632,2033,464.59,48.04,0,0,754.53,94.95,T
23145632,2034,431.21,44.59,0,0,749.26,94.29,T
23145632,2035,397.84,41.14,0,0,744,93.62,T
23145632,2036,364.46,37.69,0,0,738.73,92.96,T
23145632,2037,331.08,34.24,0,0,733.46,92.3,T
23145632,2038,297.71,30.79,0,0,728.2,91.64,T
23145632,2039,264.33,27.33,0,0,722.93,90.97,T
23145632,2040,230.95,23.88,0,0,717.66,90.31,T
23145632,2041,197.58,20.43,0,0,712.4,89.65,T
23145632,2042,164.2,16.98,0,0,707.13,88.99,T
23145632,2043,130.82,13.53,0,0,701.86,88.32,T
23145632,2044,97.45,10.08,0,0,696.6,87.66,T
23145632,2045,64.07,6.63,0,0,691.33,87,T
23145632,2046,30.69,3.17,0,0,686.06,86.33,T
23145632,2047,0,0,0,0,680.8,85.67,T
23145632,2048,0,0,0,0,675.53,85.01,T
23145632,2049,0,0,0,0,670.26,84.35,T
23145632,2050,0,0,0,0,665,83.68,T
