統編,分類,子分類,項目,來自公司報告,單位,年份,數值
22034187,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2015,20083.71
22034187,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2015,388.91
22034187,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2015,20472.62
53520959,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2015,580483.09
53520959,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2015,3700.9
53520959,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2015,584183.99
53520959,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2016,595521.8200000001
53520959,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2016,9229.09
53520959,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2016,604750.91
23543245,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2017,19733.98
23543245,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2017,1185.5
23543245,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2017,20919.48
53520959,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2017,669060.15
53520959,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2017,1506.25
53520959,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2017,670566.4
53520959,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2018,618445.93
53520959,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2018,2949.58
53520959,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2018,621395.51
53520959,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2019,591737.7
53520959,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2019,5489.27
53520959,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2019,597226.97
53520959,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2020,563196.4
53520959,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2020,10454.84
53520959,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2020,573651.24
22034187,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2009,20.72
22034187,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2009,29.358999999999998
22034187,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2009,9.036
22034187,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2009,0.563
23543245,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2009,2.4419999999999997
23543245,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2009,0.065
23543245,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2009,0.101
23543245,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2009,1.5670000000000002
22034187,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2010,3.256
22034187,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2010,4.508
22034187,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2010,1.028
23543245,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2010,6.847
