統編,分類,子分類,項目,來自公司報告,單位,年份,數值
31275691,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
31275691,E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
20873360,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
20873360,E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
30922431,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
30922431,E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
12975809,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
12975809,E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
16428796,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
16428796,E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
97311466,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,短期目標–(1)以2020年為基準年，用水量減量23%、降低用電量6%、減少廢棄物量4%；(2)持續進行環境相關ISO查驗證。中期目標–(1)以2020年為基準年，用水量減量25%、降低用電量15%、減少廢棄物量8%；(2)達成再生能源佔比2%；持續進行環境相關ISO查驗證。長期目標 - 2050年達成淨零排放。
97311466,E,溫室氣體排放,溫室氣體減量承諾,,,2021,有淨零目標無減碳目標
84218848,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,"我們以2015年人均碳排放量為基準年，並要求每年碳排放量減少5%，用以衡量推動之成效。2021年員工人數平均約為553人，相較於2020年，用電度數減少65,482度，用電量減少7.4%，碳排放量少39,073Kg CO2e，碳排放量減少8.65%。"
84218848,E,溫室氣體排放,溫室氣體減量承諾,,,2021,有減碳目標
84598349,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,本公司所屬產業特性關係，無生產製造相關行為，以日常節約能源使用為方向。本公司營運活動對環境造成之影響主要為辦公場所使用之電能。111年設定每坪降低2%碳排量為目標。
84598349,E,溫室氣體排放,溫室氣體減量承諾,,,2021,有減碳目標
23829868,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,本公司以每年至少降低5%的二氧化碳排放量企業溫室氣體排放量減量目標。並已於2021年開始分階段採用綠電。
23829868,E,溫室氣體排放,溫室氣體減量承諾,,,2021,有減碳目標
04967550,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,本公司以110年為基準年，其目標為，用水量減量1%、降低用電量1%、減少廢棄物量5%。
04967550,E,溫室氣體排放,溫室氣體減量承諾,,,2021,無目標
