統編,年份,Tot數值,Tot變化,Tot1數值,Tot1變化,Tot2數值,Tot2變化,是預測值
97170472,2021,11115.72,112.48,532.8,113.32,10582.92,112.44,
97170472,2020,10090.02,102.1,457.64,97.33,9632.38,102.34,
97170472,2019,9882.01,100,470.19,100,9411.82,100,
97170472,2018,10509.97,106.35,559.07,118.9,9950.9,105.73,
97170472,2017,11031.06,111.63,823.06,175.05,10208,108.46,
97170472,2016,10256.01,103.78,808.07,171.86,9447.94,100.38,
97170472,2015,9305.45,94.17,68.62,14.59,9236.83,98.14,
97170472,2022,11317.64,114.53,524.04,111.45,10793.59,114.68,T
97170472,2023,11519.55,116.57,515.29,109.59,11004.27,116.92,T
97170472,2024,11721.47,118.61,506.53,107.73,11214.94,119.16,T
97170472,2025,11923.39,120.66,497.77,105.87,11425.61,121.4,T
97170472,2026,12125.3,122.7,489.02,104,11636.29,123.63,T
97170472,2027,12327.22,124.74,480.26,102.14,11846.96,125.87,T
97170472,2028,12529.14,126.79,471.5,100.28,12057.63,128.11,T
97170472,2029,12731.05,128.83,462.75,98.42,12268.31,130.35,T
97170472,2030,12932.97,130.87,453.99,96.55,12478.98,132.59,T
97170472,2031,13134.89,132.92,445.23,94.69,12689.65,134.83,T
97170472,2032,13336.8,134.96,436.48,92.83,12900.33,137.07,T
97170472,2033,13538.72,137,427.72,90.97,13111,139.3,T
97170472,2034,13740.64,139.05,418.96,89.11,13321.67,141.54,T
97170472,2035,13942.55,141.09,410.21,87.24,13532.35,143.78,T
97170472,2036,14144.47,143.13,401.45,85.38,13743.02,146.02,T
97170472,2037,14346.39,145.18,392.69,83.52,13953.69,148.26,T
97170472,2038,14548.3,147.22,383.94,81.66,14164.37,150.5,T
97170472,2039,14750.22,149.26,375.18,79.79,14375.04,152.73,T
97170472,2040,14952.14,151.31,366.42,77.93,14585.71,154.97,T
97170472,2041,15154.05,153.35,357.67,76.07,14796.39,157.21,T
97170472,2042,15355.97,155.39,348.91,74.21,15007.06,159.45,T
97170472,2043,15557.89,157.44,340.15,72.34,15217.73,161.69,T
97170472,2044,15759.8,159.48,331.4,70.48,15428.41,163.93,T
97170472,2045,15961.72,161.52,322.64,68.62,15639.08,166.16,T
97170472,2046,16163.64,163.57,313.88,66.76,15849.75,168.4,T
97170472,2047,16365.55,165.61,305.13,64.89,16060.43,170.64,T
97170472,2048,16567.47,167.65,296.37,63.03,16271.1,172.88,T
97170472,2049,16769.39,169.7,287.61,61.17,16481.77,175.12,T
97170472,2050,16971.3,171.74,278.86,59.31,16692.45,177.36,T
