統編,分類,子分類,項目,來自公司報告,單位,年份,數值
27952966,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
27952966,E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
70613972,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,以每年減少碳排放量1%為原則並逐年檢討。
70613972,E,溫室氣體排放,溫室氣體減量承諾,,,2021,有減碳目標
70541704,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,管控公司用水量，目標3年後用水量減少1%。
70541704,E,溫室氣體排放,溫室氣體減量承諾,,,2021,無目標
84453385,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,期望能達成每年較上一年溫室氣體排放量減少，為達成此目標辦公室陸續汰換老舊耗電設備使用高效能LED燈具、持續推動線上簽核降低紙張使用、倡導省水節電之美德、空調定溫等各項節能減碳措施，逐步邁向低碳綠色企業。
84453385,E,溫室氣體排放,溫室氣體減量承諾,,,2021,無目標
23519738,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,本公司節能減碳的量化管理目標:每人排放量 2025 年較2019 年下降10%。
23519738,E,溫室氣體排放,溫室氣體減量承諾,,,2021,有減碳目標
89521257,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,請參考年報P91頁
89521257,E,溫室氣體排放,溫室氣體減量承諾,,,2021,僅有節電承諾
12898395,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,目前尚未規劃明確之排放量減量目標。
12898395,E,溫室氣體排放,溫室氣體減量承諾,,,2021,無目標
70557661,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
70557661,E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
28222209,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
28222209,E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
13158496,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,本公司非傳統製造業且非能源耗用密集產業，訂定溫室氣體排放量逐年減碳0.25%目標，主要策略為持續落實節能減碳之管理。
13158496,E,溫室氣體排放,溫室氣體減量承諾,,,2021,有減碳目標
81231585,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,管控公司用水量並逐年檢討，目標3年後用水量減少 1%。
81231585,E,溫室氣體排放,溫室氣體減量承諾,,,2021,無目標
23466893,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,暫無溫室氣體排放量之統計資訊，故尚無訂定減量目標
23466893,E,溫室氣體排放,溫室氣體減量承諾,,,2021,無目標
16612907,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
16612907,E,溫室氣體排放,溫室氣體減量承諾,,,2021,無目標
89398566,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,"本公司屬第四階段實收資本額50億元以下上櫃公司,故目前尚在研擬評估規劃中"
89398566,E,溫室氣體排放,溫室氣體減量承諾,,,2021,無目標
23296194,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
23296194,E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
