統編,分類,子分類,項目,來自公司報告,單位,年份,數值
27719048,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2005,323996.42
27719048,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2005,32861.63
27719048,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2005,356858.05
27719048,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2008,321788.86
27719048,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2008,30992.57
27719048,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2008,352781.43
27719048,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2009,325737.64
27719048,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2009,31348.61
27719048,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2009,357086.25
27719048,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2010,398436.39
27719048,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2010,89546.76999999999
27719048,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2010,487983.16000000003
27719048,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2011,318074.05000000005
27719048,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2011,32181.16
27719048,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2011,350255.21
27719048,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2012,326104.79000000004
27719048,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2012,36733.09
27719048,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2012,362837.88
27719048,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2014,435887.66
27719048,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2014,77691.1
27719048,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2014,513578.76
27719048,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2015,432499.2299999999
27719048,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2015,95171.79
27719048,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2015,527671.0199999999
27719048,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2016,426324.69000000006
27719048,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2016,88660.97
27719048,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2016,514985.66000000003
27719048,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2017,431067.72
27719048,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2017,110794.52
27719048,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2017,541862.24
27719048,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2018,650716.17
27719048,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2018,61990.94
27719048,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2018,712707.1100000001
27719048,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2019,671789.89
27719048,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2019,53810.25
27719048,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2019,725600.14
27719048,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2020,706122.93
27719048,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2020,39591.08
27719048,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2020,745714.01
27719048,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2009,321.8549999999999
27719048,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2009,928.7219999999999
27719048,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2009,59.352000000000004
27719048,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2009,35.391999999999996
27719048,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2010,522.2449999999999
27719048,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2010,1417.77
27719048,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2010,92.91399999999999
27719048,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2010,43.086
27719048,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2011,550.9939999999998
27719048,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2011,1312.278
27719048,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2011,54.788
27719048,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2011,33.039
27719048,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2012,455.75300000000016
27719048,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2012,908.0240000000001
27719048,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2012,54.137000000000015
27719048,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2012,36.134
27719048,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2013,550.0120000000001
27719048,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2013,628.3109999999999
27719048,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2013,75.982
27719048,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2013,43.665
27719048,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2014,365.77100000000013
27719048,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2014,398.759
27719048,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2014,35.82899999999999
27719048,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2014,20.452
27719048,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2015,450.74099999999993
27719048,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2015,425.16300000000024
27719048,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2015,70.889
27719048,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2015,25.294
