統編,分類,子分類,項目,來自公司報告,單位,年份,數值
59504506,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2014,46188.11
59504506,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2014,48956.91
59504506,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2014,95145.02
59504506,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2015,42434.200000000004
59504506,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2015,47049.87
59504506,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2015,89484.07
59504506,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2016,37172.47
59504506,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2016,47170.72
59504506,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2016,84343.19
59504506,E,溫室氣體排放,碳密集度,,公噸CO2e/億元,2016,71.85021944283531
59504506,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2017,35167.32
59504506,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2017,48232.57
59504506,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2017,83399.89
59504506,E,溫室氣體排放,碳密集度,,公噸CO2e/億元,2017,74.2592016042573
59504506,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2018,34538.28999999999
59504506,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2018,45324.61
59504506,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2018,79862.9
59504506,E,溫室氣體排放,碳密集度,,公噸CO2e/億元,2018,73.12032226268434
59504506,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2019,31451.579999999994
59504506,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2019,42512.9
59504506,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2019,73964.48
59504506,E,溫室氣體排放,碳密集度,,公噸CO2e/億元,2019,67.54267571490108
59504506,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2020,30187.14
59504506,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2020,40742.72
59504506,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2020,70929.86
59504506,E,溫室氣體排放,碳密集度,,公噸CO2e/億元,2020,73.72472296163056
59504506,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2021,29922.58
59504506,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2021,38972.7
59504506,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2021,68895.28
12209807,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
12209807,E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
59760104,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
59760104,E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
85841102,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
85841102,E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
44721408,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,本公司能源以天然氣、柴油與外購電力為主，以2022年達到減碳1％為目標。
44721408,E,溫室氣體排放,溫室氣體減量承諾,,,2021,有減碳目標
03553737,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,集團總碳排放量(範疇1及範疇2) 2030年較2021年減量22.5%
03553737,E,溫室氣體排放,溫室氣體減量承諾,,,2021,有減碳目標
04382114,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,面對全球氣候變遷，國際中橡不斷加強氣候調適韌性，亦在減緩溫室氣體排放上持續努力。國際中橡每年實施溫室氣體盤查，並針對盤查結果擬定溫室氣體管理政策，進而制定減量目標與減量措施。對此，我們訂定2030年林園先進廠溫室氣體排放強度較基準年2016年降低30%的長期減碳目標。
04382114,E,溫室氣體排放,溫室氣體減量承諾,,,2021,有減碳目標
