統編,分類,子分類,項目,來自公司報告,單位,年份,數值
96971313,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2014,79045.18000000001
96971313,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2014,128252.27
96971313,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2014,207297.45
96971313,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2015,66355.85
96971313,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2015,122260.32
96971313,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2015,188616.17
96971313,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2016,77851.60999999999
96971313,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2016,134495.17
96971313,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2016,212346.78
96971313,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2017,72702.91999999998
96971313,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2017,135580.04
96971313,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2017,208282.96
96971313,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2018,76031.28
96971313,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2018,134184.96
96971313,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2018,210216.24
96971313,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2019,69519.85
96971313,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2019,132278.91
96971313,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2019,201798.76
96971313,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2020,66085.71999999999
96971313,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2020,113620.36
96971313,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2020,179706.08
96971313,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2009,310.99499999999995
96971313,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2009,407.28900000000004
96971313,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2009,168.43800000000005
96971313,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2009,865.8320000000001
96971313,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2010,20.807
96971313,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2010,31.247
96971313,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2010,6.24
96971313,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2010,419.5
96971313,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2011,56.394
96971313,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2011,36.799
96971313,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2011,14.05
96971313,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2011,738.7170000000001
96971313,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2012,84.84700000000001
96971313,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2012,51.99
96971313,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2012,60.43
96971313,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2012,198.918
96971313,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2013,94.09
96971313,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2013,55.613
96971313,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2013,38.531
96971313,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2013,207.70300000000003
96971313,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2014,37.89
96971313,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2014,20.052
96971313,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2014,11.008
96971313,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2014,72.778
96971313,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2015,57.54599999999999
96971313,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2015,6.482
96971313,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2015,11.212
96971313,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2015,110.69800000000001
96971313,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2016,49.812
96971313,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2016,4.602
96971313,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2016,9.371
96971313,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2016,76.474
96971313,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2017,97.93700000000001
96971313,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2017,13.905000000000001
96971313,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2017,21.093
96971313,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2017,146.946
96971313,E,空氣污染物申報-有害空氣污染物,甲苯,,,2017,0.5820000000000001
96971313,E,空氣污染物申報-有害空氣污染物,二甲苯,,,2017,0.946
96971313,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2018,109.378
96971313,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2018,19.079
96971313,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2018,18.069000000000003
96971313,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2018,111.646
96971313,E,空氣污染物申報-有害空氣污染物,甲苯,,,2018,0.57
96971313,E,空氣污染物申報-有害空氣污染物,二甲苯,,,2018,0.691
96971313,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2019,92.78
96971313,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2019,21.337999999999997
96971313,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2019,16.935000000000002
96971313,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2019,125.28399999999999
96971313,E,空氣污染物申報-有害空氣污染物,甲苯,,,2019,0.516
96971313,E,空氣污染物申報-有害空氣污染物,二甲苯,,,2019,2.6
96971313,E,空氣污染物申報-有害空氣污染物,戴奧辛,,,2019,0.001
96971313,E,空氣污染物申報-有害空氣污染物,重金屬,,,2019,0.012
96971313,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2020,42.047
96971313,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2020,8.041
96971313,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2020,7.551
96971313,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2020,52.551
96971313,E,空氣污染物申報-有害空氣污染物,甲苯,,,2020,0.154
96971313,E,空氣污染物申報-有害空氣污染物,二甲苯,,,2020,0.8460000000000001
96971313,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2021,53.522
96971313,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2021,10.238
96971313,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2021,9.206
96971313,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2021,73.784
96971313,E,空氣污染物申報-有害空氣污染物,甲苯,,,2021,0.132
96971313,E,空氣污染物申報-有害空氣污染物,二甲苯,,,2021,2.286
96971313,E,環境違規,違反環境法規金額,,元,2010,100000
96971313,E,環境違規,違反環境法規次數,,次,2010,1
96971313,E,環境違規,違反環境法規金額,,元,2011,120000
96971313,E,環境違規,違反環境法規次數,,次,2011,3
96971313,E,環境違規,違反環境法規金額,,元,2012,60000
96971313,E,環境違規,違反環境法規次數,,次,2012,1
96971313,E,環境違規,違反環境法規金額,,元,2015,6000
96971313,E,環境違規,違反環境法規次數,,次,2015,1
96971313,E,環境違規,違反環境法規金額,,元,2016,272000
96971313,E,環境違規,違反環境法規次數,,次,2016,5
96971313,E,環境違規,違反環境法規金額,,元,2017,106000
96971313,E,環境違規,違反環境法規次數,,次,2017,2
96971313,E,環境違規,違反環境法規金額,,元,2018,6000
96971313,E,環境違規,違反環境法規次數,,次,2018,1
96971313,E,環境違規,違反環境法規金額,,元,2019,6000
96971313,E,環境違規,違反環境法規次數,,次,2019,1
96971313,E,環境違規,違反環境法規金額,,元,2020,106000
96971313,E,環境違規,違反環境法規次數,,次,2020,2
96971313,G,資本額,資本額,,元,2020,8402511900
96971313,G,資本額,資本額,,元,2019,8402511900
