統編,分類,子分類,項目,來自公司報告,單位,年份,數值
33144175,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2022,13259.869699999996
33144175,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2022,39478.2283
33144175,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2022,52738.098
12860948,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
12860948,E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
12667444,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
12667444,E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
86140894,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,"項  目109年總量 109年每m2均量110年總量 110年每m2均量每m2均量較前一年增(減)溫室氣體   295,553     66.60      300,959      66.95               0.35(CO2當量) 用水量(度)   4,505      1.02   3,954       0.88         (0.14)廢棄物(Kg)  10,020      2.26   7,900       1.76         (0.50)因溫室氣體排放量與出租面積具有正相關，故以出租面積平均排放量逐年遞減為永續發展的目標之一。本公司 110年度溫室氣體排放總量較109年增加，而出租面積之全年平均溫室氣體排放量、用水量及廢棄物產生量，分別微增與下降，預計115年每平方公尺平均溫室氣體排放量、用水量及廢棄物產生量均將較目前分別減少10%。"
86140894,E,溫室氣體排放,溫室氣體減量承諾,,,2021,有減碳目標
16126477,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
16126477,E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
07648290,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,年度排放總量與建案數量及使用人數相關，將以平均排放量逐年遞減為目標。
07648290,E,溫室氣體排放,溫室氣體減量承諾,,,2021,無目標
22099391,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,評估規劃中。
22099391,E,溫室氣體排放,溫室氣體減量承諾,,,2021,無目標
04738240,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
04738240,E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
89961389,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
89961389,E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
05147030,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
05147030,E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
86233176,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
86233176,E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
22417810,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
22417810,E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
22132814,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,一.短期目標：1.選用環保標章或節能產品降低能源耗用。2.逐年汰換耗能設備EX:冷氣改為變頻式冷氣。3.專案現場實行節能減碳與環境保護，每年降低碳排1%以上並逐年檢討目標。二.中長期目標：1.持續改善資源利用回收率。2.使用再生能源及環保再生材質。3.將與環境共生的概念落實並持續擴散。
22132814,E,溫室氣體排放,溫室氣體減量承諾,,,2021,有減碳目標
86690644,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
86690644,E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
22817225,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
22817225,E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
47254476,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
47254476,E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
66410981,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
66410981,E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
66629349,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,目前公司正培訓專責人員及建置相關資訊。
66629349,E,溫室氣體排放,溫室氣體減量承諾,,,2021,無目標
58250510,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
58250510,E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
28994275,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
28994275,E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
89596101,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
89596101,E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
16318881,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
16318881,E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
