統編,分類,子分類,項目,來自公司報告,單位,年份,數值
04388145,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2014,13.067
04388145,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2014,9.193999999999999
70584724,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2015,207.043
70584724,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2015,43.324999999999996
70584724,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2015,4.08
70584724,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2015,7.256999999999999
04388145,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2015,101.078
04388145,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2015,5.5569999999999995
04388145,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2015,8.001
04388145,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2015,3.238
70584724,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2016,312.075
70584724,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2016,66.158
70584724,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2016,2.044
70584724,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2016,7.199
04388145,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2016,185.287
04388145,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2016,39.59400000000001
04388145,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2016,10.475999999999999
04388145,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2016,9.715
70584724,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2017,138.235
70584724,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2017,34.92700000000001
70584724,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2017,3.4379999999999997
70584724,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2017,23.388
04388145,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2017,236.209
04388145,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2017,23.378
04388145,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2017,6.156000000000001
04388145,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2017,10.922
70584724,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2018,106.319
70584724,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2018,17.438000000000002
70584724,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2018,1.837
70584724,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2018,3.291
04388145,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2018,202.622
04388145,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2018,10.161000000000001
04388145,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2018,8.528
04388145,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2018,10.058
70584724,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2019,182.42100000000002
70584724,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2019,30.298000000000005
70584724,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2019,4.893
70584724,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2019,9.833
04388145,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2019,145.836
04388145,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2019,3.835
04388145,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2019,4.513999999999999
04388145,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2019,6.633
70584724,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2020,185.565
70584724,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2020,30.887999999999998
70584724,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2020,4.0969999999999995
70584724,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2020,8.341999999999999
04388145,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2020,171.6
04388145,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2020,5.5600000000000005
04388145,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2020,8.054
04388145,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2020,8.384
70584724,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2021,159.95699999999997
70584724,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2021,18.665999999999997
70584724,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2021,2.4249999999999994
70584724,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2021,8.842
04388145,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2021,160.43399999999997
04388145,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2021,8.486
04388145,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2021,11.440999999999999
04388145,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2021,7.4350000000000005
70584724,E,環境違規,違反環境法規金額,,元,2012,60000
70584724,E,環境違規,違反環境法規次數,,次,2012,1
04388145,E,環境違規,違反環境法規金額,,元,2012,60000
04388145,E,環境違規,違反環境法規次數,,次,2012,1
70584724,E,環境違規,違反環境法規金額,,元,2013,12000
70584724,E,環境違規,違反環境法規次數,,次,2013,2
04388145,E,環境違規,違反環境法規金額,,元,2014,12000
04388145,E,環境違規,違反環境法規次數,,次,2014,2
70584724,E,環境違規,違反環境法規金額,,元,2015,18000
70584724,E,環境違規,違反環境法規次數,,次,2015,2
04388145,E,環境違規,違反環境法規金額,,元,2017,100000
04388145,E,環境違規,違反環境法規次數,,次,2017,1
04388145,E,環境違規,違反環境法規金額,,元,2018,6000
04388145,E,環境違規,違反環境法規次數,,次,2018,1
70584724,E,環境違規,違反環境法規金額,,元,2019,100000
70584724,E,環境違規,違反環境法規次數,,次,2019,1
04388145,E,環境違規,違反環境法規金額,,元,2019,10000
04388145,E,環境違規,違反環境法規次數,,次,2019,1
70584724,E,環境違規,違反環境法規金額,,元,2020,6000
70584724,E,環境違規,違反環境法規次數,,次,2020,1
04388145,E,環境違規,違反環境法規金額,,元,2021,6000
04388145,E,環境違規,違反環境法規次數,,次,2021,1
04388145,G,資本額,資本額,,元,2020,60879102185
04388145,G,資本額,資本額,,元,2019,60879102185
70584724,G,資本額,資本額,,元,2020,3120000000
70584724,G,資本額,資本額,,元,2019,3120000000
