統編,分類,子分類,項目,來自公司報告,單位,年份,數值
57104700,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2014,19497.269999999997
57104700,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2014,6391.17
57104700,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2014,25888.439999999995
57104700,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2015,22409.3
57104700,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2015,6682.86
57104700,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2015,29092.16
57104700,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2016,21127.81
57104700,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2016,6913.94
57104700,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2016,28041.75
57104700,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2009,26.648000000000003
57104700,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2009,29.765
57104700,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2009,3.8200000000000003
57104700,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2009,0.276
57104700,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2010,2.392
57104700,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2010,3.508
57104700,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2010,1.86
57104700,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2011,17.733999999999998
57104700,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2011,14.971
57104700,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2011,1.93
57104700,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2011,1.7350000000000003
57104700,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2012,31.838
57104700,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2012,25.463000000000005
57104700,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2012,5.402
57104700,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2012,2.5119999999999996
57104700,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2013,58.745999999999995
57104700,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2013,63.589
57104700,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2013,15.136
57104700,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2013,2.1900000000000004
57104700,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2014,45.939
57104700,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2014,52.577000000000005
57104700,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2014,12.238
57104700,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2014,1.766
57104700,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2015,16.037
57104700,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2015,17.723999999999997
57104700,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2015,2.886
57104700,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2015,2.392
57104700,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2016,34.778999999999996
57104700,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2016,42.694
57104700,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2016,2.706
57104700,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2016,2.404
57104700,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2017,23.18
57104700,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2017,23.659
57104700,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2017,1.146
57104700,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2017,1.837
57104700,E,空氣污染物申報-有害空氣污染物,苯乙烯,,,2017,0.7170000000000001
57104700,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2018,10.683
57104700,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2018,8.893
57104700,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2018,0.614
57104700,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2018,0.8130000000000001
57104700,E,空氣污染物申報-有害空氣污染物,苯乙烯,,,2018,0.381
57104700,E,空氣污染物申報-有害空氣污染物,戴奧辛,,,2018,0.02
57104700,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2019,17.104
57104700,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2019,8.812
57104700,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2019,0.795
57104700,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2019,1.333
57104700,E,空氣污染物申報-有害空氣污染物,苯乙烯,,,2019,0.604
57104700,E,空氣污染物申報-有害空氣污染物,戴奧辛,,,2019,0.008
57104700,E,空氣污染物申報-有害空氣污染物,重金屬,,,2019,0.003
57104700,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2020,8.929
57104700,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2020,1.534
57104700,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2020,0.308
57104700,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2020,2.6159999999999997
57104700,E,空氣污染物申報-有害空氣污染物,苯乙烯,,,2020,1.054
57104700,E,空氣污染物申報-有害空氣污染物,戴奧辛,,,2020,0.012
57104700,E,空氣污染物申報-有害空氣污染物,重金屬,,,2020,0.001
57104700,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2021,13.98
57104700,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2021,0.027999999999999997
57104700,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2021,0.37600000000000006
57104700,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2021,5.926
57104700,E,空氣污染物申報-有害空氣污染物,苯乙烯,,,2021,2.497
57104700,E,空氣污染物申報-有害空氣污染物,戴奧辛,,,2021,0.006
57104700,E,空氣污染物申報-有害空氣污染物,重金屬,,,2021,0.002
57104700,E,環境違規,違反環境法規金額,,元,2014,100000
57104700,E,環境違規,違反環境法規次數,,次,2014,1
57104700,E,環境違規,違反環境法規金額,,元,2015,300000
57104700,E,環境違規,違反環境法規次數,,次,2015,2
57104700,E,環境違規,違反環境法規金額,,元,2017,100000
57104700,E,環境違規,違反環境法規次數,,次,2017,1
57104700,E,環境違規,違反環境法規金額,,元,2018,620000
57104700,E,環境違規,違反環境法規次數,,次,2018,4
57104700,G,資本額,資本額,,元,2020,623000000
57104700,G,資本額,資本額,,元,2019,623000000
