統編,年份,Tot數值,Tot變化,Tot1數值,Tot1變化,Tot2數值,Tot2變化,是預測值
50301500,2039,133867.93,83.51,104335.22,91.43,29532.71,63.95,T
50301500,2040,132482.74,82.65,104007.69,91.14,28475.05,61.66,T
50301500,2041,131097.55,81.79,103680.15,90.86,27417.4,59.37,T
50301500,2042,129712.36,80.92,103352.61,90.57,26359.75,57.08,T
50301500,2043,128327.17,80.06,103025.08,90.28,25302.09,54.79,T
50301500,2044,126941.98,79.19,102697.54,90,24244.44,52.5,T
50301500,2045,125556.79,78.33,102370,89.71,23186.79,50.21,T
50301500,2046,124171.6,77.46,102042.47,89.42,22129.13,47.92,T
50301500,2047,122786.41,76.6,101714.93,89.13,21071.48,45.63,T
50301500,2048,121401.22,75.74,101387.39,88.85,20013.83,43.34,T
50301500,2049,120016.03,74.87,101059.86,88.56,18956.17,41.05,T
50301500,2050,118630.84,74.01,100732.32,88.27,17898.52,38.76,T
