統編,分類,子分類,項目,來自公司報告,單位,年份,數值
97432341,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
97432341,E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
72197621,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
72197621,E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
97304042,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
97304042,E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
70836411,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
70836411,E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
16570131,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
16570131,E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
84449952,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
84449952,E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
70760897,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
70760897,E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
16313696,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
16313696,E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
56620559,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
56620559,E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
86306206,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
86306206,E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
89415241,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
89415241,E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
23285106,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
23285106,E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
12397982,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
12397982,E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
85086859,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
85086859,E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
70555349,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
70555349,E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
22099982,E,溫室氣體排放,溫室氣體減量目標說明,,,2021,NA
22099982,E,溫室氣體排放,溫室氣體減量承諾,,,2021,未填報
