統編,分類,子分類,項目,來自公司報告,單位,年份,數值
13168430,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2013,33952.270000000004
13168430,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2013,123822.04
13168430,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2013,157774.31
22822748,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2013,30800.03
22822748,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2013,72038.36
22822748,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2013,102838.39
28098406,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2013,55073.84000000001
28098406,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2013,76855.23
28098406,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2013,131929.07
55695790,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2013,53197.649999999994
55695790,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2013,153654.21
55695790,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2013,206851.86
79254702,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2013,92285.33000000002
79254702,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2013,211857.62
79254702,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2013,304142.95
80354671,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2013,138349.31
80354671,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2013,209974.14
80354671,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2013,348323.45
13168430,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2014,25479.59999999999
13168430,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2014,87652.57
13168430,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2014,113132.17
22822748,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2014,33586.92999999999
22822748,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2014,70587.58
22822748,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2014,104174.51
28098406,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2014,51501.41
28098406,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2014,79567.95
28098406,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2014,131069.36
55695790,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2014,59269.75
55695790,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2014,164137.35
55695790,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2014,223407.1
79254702,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2014,102468.54999999999
79254702,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2014,220946.93
79254702,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2014,323415.48
80354671,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2014,127031.86000000002
80354671,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2014,183336.15
80354671,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2014,310368.01
22822748,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2015,30090.39
22822748,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2015,54127.39
22822748,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2015,84217.78
28098406,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2015,48810.81000000001
28098406,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2015,79618.18
28098406,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2015,128428.99
55695790,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2015,47479.48000000001
55695790,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2015,137967.03
55695790,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2015,185446.51
79254702,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2015,103918.82999999999
79254702,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2015,199957.72
79254702,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2015,303876.55
80354671,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2015,116649.30000000002
80354671,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2015,178454.71
80354671,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2015,295104.01
22822748,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2016,30776.969999999994
22822748,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2016,62030.12
22822748,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2016,92807.09
28098406,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2016,52135.880000000005
28098406,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2016,89958.78
28098406,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2016,142094.66
42010509,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2016,29097.429999999993
42010509,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2016,93594.63
42010509,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2016,122692.06
55695790,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2016,43108.55
55695790,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2016,128259.71
55695790,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2016,171368.26
79254702,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2016,79709
79254702,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2016,169279.61
79254702,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2016,248988.61
80354671,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2016,114244.20999999999
80354671,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2016,177530.71
80354671,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2016,291774.92
22822748,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2017,32739.820000000007
22822748,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2017,72574.89
22822748,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2017,105314.71
28098406,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2017,28319.990000000005
28098406,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2017,106264.29
28098406,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2017,134584.28
42010509,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2017,27851.070000000007
42010509,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2017,88296.12
42010509,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2017,116147.19
55695790,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2017,46257.06999999999
55695790,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2017,119741.46
55695790,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2017,165998.53
79254702,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2017,89339.22
79254702,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2017,211370.4
79254702,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2017,300709.62
80354671,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2017,146483.59999999998
80354671,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2017,254922.06
80354671,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2017,401405.66
22822748,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2018,36240.03
22822748,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2018,67344.76
22822748,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2018,103584.79
28098406,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2018,24004.42
28098406,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2018,98408.86
28098406,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2018,122413.28
42010509,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2018,31670.97
42010509,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2018,102155.09
42010509,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2018,133826.06
55695790,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2018,32904.28000000001
55695790,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2018,97149.93
55695790,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2018,130054.21
79254702,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2018,87480.15000000002
79254702,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2018,205135
79254702,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2018,292615.15
80354671,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2018,134720.82999999996
80354671,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2018,231638.39
80354671,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2018,366359.22
22822748,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2019,29834.83
22822748,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2019,63198.25
22822748,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2019,93033.08
28098406,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2019,24900.39
28098406,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2019,99490.16
28098406,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2019,124390.55
42010509,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2019,30212.97
42010509,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2019,89219.95
42010509,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2019,119432.92
55695790,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2019,26210.699999999997
55695790,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2019,87274.36
55695790,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2019,113485.06
79254702,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2019,87960.81
79254702,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2019,197684.2
79254702,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2019,285645.01
80354671,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2019,136877.53999999998
80354671,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2019,218369.14
80354671,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2019,355246.68
22822748,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2020,28728.550000000003
22822748,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2020,61936.36
22822748,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2020,90664.91
28098406,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2020,23489.589999999997
28098406,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2020,89535.92
28098406,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2020,113025.51
42010509,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2020,30108.559999999998
42010509,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2020,86387.55
42010509,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2020,116496.11
55695790,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2020,31798.73999999999
55695790,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2020,90138.32
55695790,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2020,121937.06
79254702,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2020,86047.65
79254702,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2020,185720.72
79254702,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2020,271768.37
80354671,E,溫室氣體排放,範疇一直接排放,,公噸CO2e,2020,164360.92999999996
80354671,E,溫室氣體排放,範疇二間接排放,,公噸CO2e,2020,245890.04
80354671,E,溫室氣體排放,直接＋間接排放,,公噸CO2e,2020,410250.97
13168430,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2009,92.75000000000001
13168430,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2009,111.50500000000001
13168430,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2009,34.194
13168430,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2009,12.038999999999998
22822748,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2009,16.23
22822748,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2009,7.996
22822748,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2009,26.856
22822748,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2009,15.756
28098406,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2009,33.876000000000005
28098406,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2009,48.72800000000001
28098406,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2009,37.456
28098406,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2009,26.585
42010509,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2009,24.308999999999997
42010509,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2009,28.862
42010509,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2009,2.281
55695790,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2009,84.178
55695790,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2009,51.212
55695790,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2009,24.065000000000005
55695790,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2009,65.048
79254702,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2009,91.869
79254702,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2009,100.805
79254702,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2009,88.403
79254702,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2009,25.407
80354671,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2009,135.91299999999998
80354671,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2009,181.48199999999997
80354671,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2009,58.462999999999994
80354671,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2009,32.334999999999994
13168430,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2010,51.268
13168430,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2010,58.196999999999996
13168430,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2010,19.189
13168430,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2010,8.229000000000001
22822748,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2010,23.513
22822748,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2010,6.936000000000001
22822748,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2010,32.792
28098406,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2010,23.439
28098406,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2010,16.187
28098406,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2010,39.837
28098406,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2010,29.093999999999998
42010509,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2010,58.01499999999999
42010509,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2010,57.07
42010509,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2010,3.231
42010509,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2010,18.342
55695790,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2010,39.697
55695790,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2010,33.816
55695790,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2010,5.474
55695790,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2010,47.025999999999996
79254702,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2010,56.907
79254702,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2010,46.484
79254702,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2010,37.516
79254702,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2010,6.898
80354671,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2010,158.80999999999997
80354671,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2010,148.87099999999998
80354671,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2010,51.107
80354671,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2010,28.424
13168430,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2011,35.104
13168430,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2011,44.111999999999995
13168430,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2011,11.548
13168430,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2011,4.7219999999999995
22822748,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2011,17.22
22822748,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2011,4.484
22822748,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2011,20.174
28098406,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2011,30.558999999999997
28098406,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2011,26.668999999999997
28098406,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2011,33.027
28098406,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2011,23.864
42010509,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2011,70.76299999999999
42010509,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2011,64.948
42010509,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2011,3.7279999999999998
42010509,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2011,20.177
55695790,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2011,51.59
55695790,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2011,38.334999999999994
55695790,E,空氣污染物申報-一般空氣污染物,粒狀污染物,,,2011,21.807000000000002
55695790,E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2011,53.492000000000004
79254702,E,空氣污染物申報-一般空氣污染物,氮氧化物,,,2011,99.75299999999999
79254702,E,空氣污染物申報-一般空氣污染物,硫氧化物,,,2011,101.518
