分類,子分類,項目,來自公司報告,單位,年份,數值
S,員工薪資,平均薪資,,仟元,2020,573
S,員工薪資,薪資中位數,,仟元,2020,525
S,員工薪資,平均薪資,,仟元,2019,558
S,員工薪資,薪資中位數,,仟元,2019,499
S,員工薪資,平均薪資,,仟元,2018,543
G,資本額,資本額,,元,2020,193694000
G,資本額,資本額,,元,2019,193694000
