年份,Tot數值,Tot變化,Tot1數值,Tot1變化,Tot2數值,Tot2變化,是預測值
2022,29846.39,67.94,8190.13,48.13,21656.25,80.47,
2019,43929.78,100,17017.02,100,26912.76,100,
2018,52926.16,120.48,25507.79,149.9,27418.37,101.88,
2017,59378.81,135.17,31010.4,182.23,28368.41,105.41,
2016,55983.97,127.44,27904.23,163.98,28079.74,104.34,
2015,47510.84,108.15,20550.53,120.76,26960.31,100.18,
2014,55740,126.88,29340.3,172.42,26399.7,98.09,
2023,23939.9,54.5,3626.08,21.31,20313.82,75.48,T
2024,18033.42,41.05,0,0,18971.39,70.49,T
2025,12126.93,27.61,0,0,17628.95,65.5,T
2026,6220.45,14.16,0,0,16286.52,60.52,T
2027,313.96,0.71,0,0,14944.09,55.53,T
2028,0,0,0,0,13601.66,50.54,T
2029,0,0,0,0,12259.23,45.55,T
2030,0,0,0,0,10916.79,40.56,T
2031,0,0,0,0,9574.36,35.58,T
2032,0,0,0,0,8231.93,30.59,T
2033,0,0,0,0,6889.5,25.6,T
2034,0,0,0,0,5547.07,20.61,T
2035,0,0,0,0,4204.63,15.62,T
2036,0,0,0,0,2862.2,10.64,T
2037,0,0,0,0,1519.77,5.65,T
2038,0,0,0,0,177.34,0.66,T
2039,0,0,0,0,0,0,T
2040,0,0,0,0,0,0,T
2041,0,0,0,0,0,0,T
2042,0,0,0,0,0,0,T
2043,0,0,0,0,0,0,T
2044,0,0,0,0,0,0,T
2045,0,0,0,0,0,0,T
2046,0,0,0,0,0,0,T
2047,0,0,0,0,0,0,T
2048,0,0,0,0,0,0,T
2049,0,0,0,0,0,0,T
2050,0,0,0,0,0,0,T
