分類,子分類,項目,來自公司報告,單位,年份,數值
E,溫室氣體排放,溫室氣體減量目標說明,,,2021,本公司主要能源消耗以電力為主，排放源主要來自空調、辦公照明及生產機台，在節能方面，雇用合格能源管理員在能源使用分析中查出重大耗能處，規劃執行相關能源管理與節約能源工作，並透過持續的監控系統及生產單位自主管理，使生產單位的電力消耗日益降低，達到能源的有效利用。本公司平鎮廠目前為擴充產能階段，110年仍持續有新進設備，原預估用電度數將較109年增加約70%，經採用節能措施後，110年實際用電較109年只增加約18%，比預估減少52%用電。
E,溫室氣體排放,溫室氣體減量承諾,,,2021,無目標
E,環境違規,違反環境法規金額-misc,,元,2023,60000
E,環境違規,違反環境法規次數-misc,,次,2023,1
E,環境違規,違反環境法規金額-空氣,,元,2023,0
E,環境違規,違反環境法規次數-空氣,,次,2023,0
E,環境違規,違反環境法規金額-水,,元,2023,0
E,環境違規,違反環境法規次數-水,,次,2023,0
S,員工薪資,平均薪資,,仟元,2020,1266
S,員工薪資,薪資中位數,,仟元,2020,1392
S,員工薪資,平均薪資,,仟元,2019,1521
S,員工薪資,薪資中位數,,仟元,2019,1375
S,員工薪資,平均薪資,,仟元,2018,1625
G,資本額,資本額,,元,2020,444451250
G,資本額,資本額,,元,2019,444451250
G,是否產製CSR報告,是否編撰報告書,true,,,無須編撰
