分類,子分類,項目,來自公司報告,單位,年份,數值
E,溫室氣體排放,溫室氣體排放及減量資訊,,,2021,本公司所屬產業特性關係，因無生產製造相關行為，營運活動對環境造成之影響主要為 辦公場所使用之電能，故以日常節約能源使用為方向。 本公司逐步採用雲端機房，辦公室自動化部分也逐步邁向雲端，採用此方案，將減少伺服器 數量，相較自建服務，可有效減少電力消耗。
S,員工薪資,平均薪資,,仟元,2020,823
S,員工薪資,薪資中位數,,仟元,2020,730
S,員工薪資,平均薪資,,仟元,2019,812
S,員工薪資,薪資中位數,,仟元,2019,676
S,員工薪資,平均薪資,,仟元,2018,653
G,資本額,資本額,,元,2020,300595000
G,資本額,資本額,,元,2019,300595000
