分類,子分類,項目,來自公司報告,單位,年份,數值
S,員工薪資,平均薪資,,仟元,2020,792
S,員工薪資,薪資中位數,,仟元,2020,545
S,員工薪資,平均薪資,,仟元,2019,761
S,員工薪資,薪資中位數,,仟元,2019,417
S,員工薪資,平均薪資,,仟元,2018,751
G,資本額,資本額,,元,2020,226600600
G,資本額,資本額,,元,2019,226600600
