年份,Tot數值,Tot變化,Tot1數值,Tot1變化,Tot2數值,Tot2變化,是預測值
2022,228395.45,59.35,199683.07,56.81,28712.38,86.02,
2021,365702.76,95.02,331800.81,94.4,33901.95,101.57,
2020,364682.78,94.76,332196.55,94.52,32486.23,97.33,
2019,384851.46,100,351473.99,100,33377.47,100,
2018,412916.31,107.29,377513.6,107.41,35402.71,106.07,
2017,390904.43,101.57,355119.91,101.04,35784.52,107.21,
2016,404397.55,105.08,361425.66,102.83,42971.89,128.75,
2015,277240.79,72.04,215804.26,61.4,61436.53,184.07,
2014,249954.72,64.95,187251.45,53.28,62703.27,187.86,
2023,176243.45,45.8,149086.1,42.42,27157.34,81.36,T
2024,124091.44,32.24,98489.13,28.02,25602.31,76.71,T
2025,71939.44,18.69,47892.16,13.63,24047.28,72.05,T
2026,19787.43,5.14,0,0,22492.25,67.39,T
2027,0,0,0,0,20937.22,62.73,T
2028,0,0,0,0,19382.19,58.07,T
2029,0,0,0,0,17827.16,53.41,T
2030,0,0,0,0,16272.13,48.75,T
2031,0,0,0,0,14717.09,44.09,T
2032,0,0,0,0,13162.06,39.43,T
2033,0,0,0,0,11607.03,34.78,T
2034,0,0,0,0,10052,30.12,T
2035,0,0,0,0,8496.97,25.46,T
2036,0,0,0,0,6941.94,20.8,T
2037,0,0,0,0,5386.91,16.14,T
2038,0,0,0,0,3831.87,11.48,T
2039,0,0,0,0,2276.84,6.82,T
2040,0,0,0,0,721.81,2.16,T
2041,0,0,0,0,0,0,T
2042,0,0,0,0,0,0,T
2043,0,0,0,0,0,0,T
2044,0,0,0,0,0,0,T
2045,0,0,0,0,0,0,T
2046,0,0,0,0,0,0,T
2047,0,0,0,0,0,0,T
2048,0,0,0,0,0,0,T
2049,0,0,0,0,0,0,T
2050,0,0,0,0,0,0,T
