年份,Tot數值,Tot變化,Tot1數值,Tot1變化,Tot2數值,Tot2變化,是預測值
2021,23378.54,64.69,18384.13,59.68,4994.41,93.61,
2020,11002.11,30.44,7894.43,25.63,3107.68,58.25,
2019,36140.24,100,30805.11,100,5335.13,100,
2018,34296.23,94.9,28695.04,93.15,5601.19,104.99,
2017,35033.87,96.94,29278.47,95.04,5755.4,107.88,
2016,36182.06,100.12,29979.01,97.32,6203.05,116.27,
2015,36289.89,100.41,30204.04,98.05,6085.85,114.07,
2014,54778.07,151.57,48709.5,158.12,6068.57,113.75,
2022,19739.31,54.62,14947.16,48.52,4792.15,89.82,T
2023,16100.08,44.55,11510.19,37.36,4589.89,86.03,T
2024,12460.85,34.48,8073.22,26.21,4387.63,82.24,T
2025,8821.62,24.41,4636.25,15.05,4185.37,78.45,T
2026,5182.39,14.34,1199.28,3.89,3983.11,74.66,T
2027,1543.16,4.27,0,0,3780.85,70.87,T
2028,0,0,0,0,3578.59,67.08,T
2029,0,0,0,0,3376.33,63.28,T
2030,0,0,0,0,3174.07,59.49,T
2031,0,0,0,0,2971.81,55.7,T
2032,0,0,0,0,2769.55,51.91,T
2033,0,0,0,0,2567.29,48.12,T
2034,0,0,0,0,2365.03,44.33,T
2035,0,0,0,0,2162.77,40.54,T
2036,0,0,0,0,1960.51,36.75,T
2037,0,0,0,0,1758.25,32.96,T
2038,0,0,0,0,1555.99,29.16,T
2039,0,0,0,0,1353.73,25.37,T
2040,0,0,0,0,1151.47,21.58,T
2041,0,0,0,0,949.21,17.79,T
2042,0,0,0,0,746.95,14,T
2043,0,0,0,0,544.69,10.21,T
2044,0,0,0,0,342.43,6.42,T
2045,0,0,0,0,140.17,2.63,T
2046,0,0,0,0,0,0,T
2047,0,0,0,0,0,0,T
2048,0,0,0,0,0,0,T
2049,0,0,0,0,0,0,T
2050,0,0,0,0,0,0,T
