年份,Tot數值,Tot變化,Tot1數值,Tot1變化,Tot2數值,Tot2變化,是預測值
2020,98761.91,98.64,88985.97,98.73,9775.94,97.84,
2019,100120.27,100,90128.85,100,9991.42,100,
2018,118992.59,118.85,108593.33,120.49,10399.26,104.08,
2017,109320.2,109.19,98409.8,109.19,10910.4,109.2,
2016,127794.93,127.64,115984.07,128.69,11810.86,118.21,
2015,130986.87,130.83,118425.16,131.4,12561.71,125.72,
2014,127783.74,127.63,115165.71,127.78,12618.03,126.29,
2021,95242.48,95.13,85844.69,95.25,9397.79,94.06,T
2022,91723.05,91.61,82703.42,91.76,9019.63,90.27,T
2023,88203.62,88.1,79562.14,88.28,8641.48,86.49,T
2024,84684.19,84.58,76420.86,84.79,8263.33,82.7,T
2025,81164.76,81.07,73279.59,81.31,7885.17,78.92,T
2026,77645.33,77.55,70138.31,77.82,7507.02,75.13,T
2027,74125.9,74.04,66997.03,74.33,7128.87,71.35,T
2028,70606.47,70.52,63855.76,70.85,6750.71,67.57,T
2029,67087.04,67.01,60714.48,67.36,6372.56,63.78,T
2030,63567.61,63.49,57573.2,63.88,5994.41,60,T
2031,60048.18,59.98,54431.93,60.39,5616.25,56.21,T
2032,56528.75,56.46,51290.65,56.91,5238.1,52.43,T
2033,53009.32,52.95,48149.37,53.42,4859.95,48.64,T
2034,49489.89,49.43,45008.1,49.94,4481.79,44.86,T
2035,45970.46,45.92,41866.82,46.45,4103.64,41.07,T
2036,42451.03,42.4,38725.54,42.97,3725.49,37.29,T
2037,38931.6,38.88,35584.27,39.48,3347.33,33.5,T
2038,35412.17,35.37,32442.99,36,2969.18,29.72,T
2039,31892.74,31.85,29301.71,32.51,2591.03,25.93,T
2040,28373.31,28.34,26160.44,29.03,2212.87,22.15,T
2041,24853.88,24.82,23019.16,25.54,1834.72,18.36,T
2042,21334.45,21.31,19877.88,22.05,1456.57,14.58,T
2043,17815.02,17.79,16736.61,18.57,1078.41,10.79,T
2044,14295.59,14.28,13595.33,15.08,700.26,7.01,T
2045,10776.16,10.76,10454.05,11.6,322.11,3.22,T
2046,7256.73,7.25,7312.78,8.11,0,0,T
2047,3737.3,3.73,4171.5,4.63,0,0,T
2048,217.87,0.22,1030.22,1.14,0,0,T
2049,0,0,0,0,0,0,T
2050,0,0,0,0,0,0,T
