分類,子分類,項目,來自公司報告,單位,年份,數值
E,溫室氣體排放,溫室氣體減量目標說明,,,2021,由於主要溫室氣體排放來自於冷氣空調與辦公照明所需之用電及用水，年度排放量與員工人數呈正相關，本公司透過宣導及推動節能政策，每年持續以節省電力能源1%為目標，落實節能減碳及持續評估更新節電設備，降低耗能及碳排放。
E,溫室氣體排放,溫室氣體減量承諾,,,2021,僅有節電承諾
S,員工薪資,平均薪資,,仟元,2020,1525
S,員工薪資,薪資中位數,,仟元,2020,1409
S,員工薪資,平均薪資,,仟元,2019,1293
S,員工薪資,薪資中位數,,仟元,2019,1167
S,員工薪資,平均薪資,,仟元,2018,1665
G,資本額,資本額,,元,2020,334330000
G,資本額,資本額,,元,2019,334330000
G,是否產製CSR報告,是否編撰報告書,true,,,無須編撰
