年份,Tot數值,Tot變化,Tot1數值,Tot1變化,Tot2數值,Tot2變化,是預測值
2020,188046.16,89.61,128250.92,87.22,59795.24,95.21,
2019,209849.39,100,147044.26,100,62805.13,100,
2018,215143.33,102.52,147502.53,100.31,67640.8,107.7,
2017,216384.43,103.11,146213.74,99.44,70170.69,111.73,
2016,204917,97.65,138471.85,94.17,66445.15,105.8,
2015,224712.79,107.08,163510.08,111.2,61202.71,97.45,
2014,203783.29,97.11,143241.47,97.41,60541.82,96.4,
2021,178600.07,85.11,122263.31,83.15,56336.76,89.7,T
2022,169153.98,80.61,116275.71,79.08,52878.27,84.19,T
2023,159707.89,76.11,110288.1,75,49419.79,78.69,T
2024,150261.8,71.6,104300.49,70.93,45961.31,73.18,T
2025,140815.71,67.1,98312.89,66.86,42502.82,67.67,T
2026,131369.62,62.6,92325.28,62.79,39044.34,62.17,T
2027,121923.53,58.1,86337.67,58.72,35585.86,56.66,T
2028,112477.44,53.6,80350.07,54.64,32127.37,51.15,T
2029,103031.35,49.1,74362.46,50.57,28668.89,45.65,T
2030,93585.26,44.6,68374.85,46.5,25210.41,40.14,T
2031,84139.17,40.1,62387.25,42.43,21751.92,34.63,T
2032,74693.08,35.59,56399.64,38.36,18293.44,29.13,T
2033,65246.99,31.09,50412.03,34.28,14834.96,23.62,T
2034,55800.9,26.59,44424.43,30.21,11376.47,18.11,T
2035,46354.81,22.09,38436.82,26.14,7917.99,12.61,T
2036,36908.72,17.59,32449.21,22.07,4459.51,7.1,T
2037,27462.63,13.09,26461.61,18,1001.02,1.59,T
2038,18016.54,8.59,20474,13.92,0,0,T
2039,8570.45,4.08,14486.39,9.85,0,0,T
2040,0,0,8498.79,5.78,0,0,T
2041,0,0,2511.18,1.71,0,0,T
2042,0,0,0,0,0,0,T
2043,0,0,0,0,0,0,T
2044,0,0,0,0,0,0,T
2045,0,0,0,0,0,0,T
2046,0,0,0,0,0,0,T
2047,0,0,0,0,0,0,T
2048,0,0,0,0,0,0,T
2049,0,0,0,0,0,0,T
2050,0,0,0,0,0,0,T
