分類,子分類,項目,來自公司報告,單位,年份,數值
E,溫室氣體排放,溫室氣體減量目標說明,,,2021,尚在盤查中
E,溫室氣體排放,溫室氣體減量承諾,,,2021,無目標
S,員工薪資,平均薪資,,仟元,2020,668
S,員工薪資,薪資中位數,,仟元,2020,587
S,員工薪資,平均薪資,,仟元,2019,680
S,員工薪資,薪資中位數,,仟元,2019,579
S,員工薪資,平均薪資,,仟元,2018,644
G,資本額,資本額,,元,2020,1878322980
G,資本額,資本額,,元,2019,1878322980
G,營運狀況,營業收入,,仟元,2020,4779614
G,營運狀況,營業成本,,仟元,2020,3434436
G,營運狀況,營業費用,,仟元,2020,809389
G,營運狀況,淨利,,仟元,2020,356967
G,營運狀況,營業收入,,仟元,2019,4994778
G,營運狀況,營業成本,,仟元,2019,3682957
G,營運狀況,營業費用,,仟元,2019,870145
G,營運狀況,淨利,,仟元,2019,380009
G,營運狀況,營業收入,,仟元,2018,5126570
G,營運狀況,營業成本,,仟元,2018,3753401
G,營運狀況,營業費用,,仟元,2018,863873
G,營運狀況,淨利,,仟元,2018,354849
G,營運狀況,營業收入,,仟元,2017,5143189
G,營運狀況,營業成本,,仟元,2017,3641688
G,營運狀況,營業費用,,仟元,2017,776131
G,營運狀況,淨利,,仟元,2017,446674
G,營運狀況,營業收入,,仟元,2016,4904608
G,營運狀況,營業成本,,仟元,2016,3436459
G,營運狀況,營業費用,,仟元,2016,777293
G,營運狀況,淨利,,仟元,2016,565760
