分類,子分類,項目,來自公司報告,單位,年份,數值
E,溫室氣體排放,溫室氣體減量目標說明,,,2021,1.宣導同仁搭乘大眾運輸交通工具上下班，減少空氣汙染及二氧化碳排放。2.善用網路、遠距會議，提供不同辦公據點同仁開會和教育訓練使用，以減少不必要的出差往來、 空氣汙染及二氧化碳排放。
E,溫室氣體排放,溫室氣體減量承諾,,,2021,無目標
S,員工薪資,平均薪資,,仟元,2020,807
S,員工薪資,薪資中位數,,仟元,2020,699
S,員工薪資,平均薪資,,仟元,2019,763
S,員工薪資,薪資中位數,,仟元,2019,643
S,員工薪資,平均薪資,,仟元,2018,788
G,資本額,資本額,,元,2020,420006300
G,資本額,資本額,,元,2019,420006300
