分類,子分類,項目,來自公司報告,單位,年份,數值
E,溫室氣體排放,溫室氣體排放及減量資訊,,,2021,本公司目前暫無相關減量目標。
S,員工薪資,平均薪資,,仟元,2020,983
S,員工薪資,薪資中位數,,仟元,2020,846
S,員工薪資,平均薪資,,仟元,2019,960
S,員工薪資,薪資中位數,,仟元,2019,840
S,員工薪資,平均薪資,,仟元,2018,1078
G,資本額,資本額,,元,2020,1521896590
G,資本額,資本額,,元,2019,1521896590
G,營運狀況,營業收入,,仟元,2020,4085806
G,營運狀況,營業成本,,仟元,2020,2538492
G,營運狀況,營業費用,,仟元,2020,1016806
G,營運狀況,淨利,,仟元,2020,475245
G,營運狀況,營業收入,,仟元,2019,4438288
G,營運狀況,營業成本,,仟元,2019,3169988
G,營運狀況,營業費用,,仟元,2019,954186
G,營運狀況,淨利,,仟元,2019,338413
G,營運狀況,營業收入,,仟元,2018,5699786
G,營運狀況,營業成本,,仟元,2018,3902079
G,營運狀況,營業費用,,仟元,2018,1118510
G,營運狀況,淨利,,仟元,2018,597641
G,營運狀況,營業收入,,仟元,2017,5002589
G,營運狀況,營業成本,,仟元,2017,3344501
G,營運狀況,營業費用,,仟元,2017,1091265
G,營運狀況,淨利,,仟元,2017,427183
G,營運狀況,營業收入,,仟元,2016,3884793
G,營運狀況,營業成本,,仟元,2016,2722482
G,營運狀況,營業費用,,仟元,2016,950572
G,營運狀況,淨利,,仟元,2016,200209
