分類,子分類,項目,來自公司報告,單位,年份,數值
S,員工薪資,平均薪資,,仟元,2020,636
S,員工薪資,薪資中位數,,仟元,2020,561
S,員工薪資,平均薪資,,仟元,2019,705
S,員工薪資,薪資中位數,,仟元,2019,597
S,員工薪資,平均薪資,,仟元,2018,617
G,資本額,資本額,,元,2020,300861770
G,資本額,資本額,,元,2019,300861770
