年份,Tot數值,Tot變化,Tot1數值,Tot1變化,Tot2數值,Tot2變化,是預測值
2021,10123691.97,131.56,2199773.71,132.74,7923918.26,131.23,
2020,9375967.31,121.84,2149375.68,129.7,7226591.63,119.68,
2019,7695389.28,100,1657161.01,100,6038228.27,100,
2018,7722662.42,100.35,1705766.34,102.93,6016896.08,99.65,
2017,7548799.96,98.1,1638050.52,98.85,5910749.44,97.89,
2016,6281287.22,81.62,1621376.77,97.84,4659910.45,77.17,
2015,5534788.12,71.92,1396358.63,84.26,4138429.49,68.54,
2014,5177947.31,67.29,1274991.27,76.94,3902956.04,64.64,
2013,4270663.26,55.5,1112405.32,67.13,3158257.94,52.3,
2022,10924035.15,141.96,2364442.83,142.68,8559592.32,141.76,T
2023,11724378.34,152.36,2529111.96,152.62,9195266.38,152.28,T
2024,12524721.52,162.76,2693781.08,162.55,9830940.44,162.81,T
2025,13325064.7,173.16,2858450.2,172.49,10466614.5,173.34,T
2026,14125407.89,183.56,3023119.33,182.43,11102288.56,183.87,T
2027,14925751.07,193.96,3187788.45,192.36,11737962.62,194.39,T
2028,15726094.25,204.36,3352457.57,202.3,12373636.68,204.92,T
2029,16526437.44,214.76,3517126.7,212.24,13009310.74,215.45,T
2030,17326780.62,225.16,3681795.82,222.17,13644984.8,225.98,T
2031,18127123.8,235.56,3846464.94,232.11,14280658.86,236.5,T
2032,18927466.99,245.96,4011134.07,242.05,14916332.92,247.03,T
2033,19727810.17,256.36,4175803.19,251.99,15552006.98,257.56,T
2034,20528153.35,266.76,4340472.31,261.92,16187681.04,268.09,T
2035,21328496.54,277.16,4505141.44,271.86,16823355.1,278.61,T
2036,22128839.72,287.56,4669810.56,281.8,17459029.16,289.14,T
2037,22929182.9,297.96,4834479.68,291.73,18094703.22,299.67,T
2038,23729526.09,308.36,4999148.81,301.67,18730377.28,310.2,T
2039,24529869.27,318.76,5163817.93,311.61,19366051.34,320.72,T
2040,25330212.45,329.16,5328487.05,321.54,20001725.4,331.25,T
2041,26130555.64,339.56,5493156.18,331.48,20637399.46,341.78,T
2042,26930898.82,349.96,5657825.3,341.42,21273073.52,352.31,T
2043,27731242,360.36,5822494.42,351.35,21908747.58,362.83,T
2044,28531585.19,370.76,5987163.55,361.29,22544421.64,373.36,T
2045,29331928.37,381.16,6151832.67,371.23,23180095.7,383.89,T
2046,30132271.55,391.56,6316501.79,381.16,23815769.76,394.42,T
2047,30932614.74,401.96,6481170.92,391.1,24451443.82,404.94,T
2048,31732957.92,412.36,6645840.04,401.04,25087117.88,415.47,T
2049,32533301.1,422.76,6810509.16,410.97,25722791.94,426,T
2050,33333644.29,433.16,6975178.29,420.91,26358466,436.53,T
