年份,Tot數值,Tot變化,Tot1數值,Tot1變化,Tot2數值,Tot2變化,是預測值
2022,82460.66,96.66,49421.33,100.5,33039.33,91.43,
2021,72531.63,85.02,39072.48,79.46,33459.15,92.59,
2020,67369.39,78.97,38718.35,78.74,28651.04,79.29,
2019,85310.31,100,49174.67,100,36135.64,100,
2018,87544.59,102.62,51337.2,104.4,36207.39,100.2,
2017,68404.73,80.18,32239.98,65.56,36164.75,100.08,
2016,68999.62,80.88,39553.02,80.43,29446.6,81.49,
2015,80104.45,93.9,48407.38,98.44,31697.07,87.72,
2014,77296.1,90.61,47524.72,96.64,29771.38,82.39,
2023,81510.77,95.55,49503.55,100.67,32007.22,88.58,T
2024,80560.88,94.43,49585.77,100.84,30975.12,85.72,T
2025,79611,93.32,49667.99,101,29943.01,82.86,T
2026,78661.12,92.21,49750.21,101.17,28910.91,80.01,T
2027,77711.23,91.09,49832.43,101.34,27878.8,77.15,T
2028,76761.35,89.98,49914.65,101.5,26846.7,74.29,T
2029,75811.46,88.87,49996.87,101.67,25814.59,71.44,T
2030,74861.58,87.75,50079.09,101.84,24782.49,68.58,T
2031,73911.69,86.64,50161.31,102.01,23750.38,65.73,T
2032,72961.81,85.53,50243.53,102.17,22718.28,62.87,T
2033,72011.92,84.41,50325.75,102.34,21686.17,60.01,T
2034,71062.04,83.3,50407.97,102.51,20654.07,57.16,T
2035,70112.15,82.18,50490.19,102.68,19621.96,54.3,T
2036,69162.27,81.07,50572.41,102.84,18589.86,51.44,T
2037,68212.38,79.96,50654.63,103.01,17557.75,48.59,T
2038,67262.5,78.84,50736.85,103.18,16525.65,45.73,T
2039,66312.61,77.73,50819.07,103.34,15493.54,42.88,T
2040,65362.73,76.62,50901.29,103.51,14461.44,40.02,T
2041,64412.84,75.5,50983.51,103.68,13429.33,37.16,T
2042,63462.96,74.39,51065.73,103.85,12397.23,34.31,T
2043,62513.07,73.28,51147.95,104.01,11365.12,31.45,T
2044,61563.19,72.16,51230.17,104.18,10333.02,28.6,T
2045,60613.3,71.05,51312.39,104.35,9300.91,25.74,T
2046,59663.42,69.94,51394.61,104.51,8268.81,22.88,T
2047,58713.53,68.82,51476.83,104.68,7236.7,20.03,T
2048,57763.65,67.71,51559.05,104.85,6204.6,17.17,T
2049,56813.76,66.6,51641.27,105.02,5172.49,14.31,T
2050,55863.88,65.48,51723.49,105.18,4140.39,11.46,T
