年份,Tot數值,Tot變化,Tot1數值,Tot1變化,Tot2數值,Tot2變化,是預測值
2021,669575.79,112.11,668481.24,112.97,1094.55,19.94,
2020,573651.24,96.05,563196.4,95.18,10454.84,190.46,
2019,597226.97,100,591737.7,100,5489.27,100,
2018,621395.51,104.05,618445.93,104.51,2949.58,53.73,
2017,670566.4,112.28,669060.15,113.07,1506.25,27.44,
2016,604750.91,101.26,595521.82,100.64,9229.09,168.13,
2015,584183.99,97.82,580483.09,98.1,3700.9,67.42,
2022,685635.88,114.8,685159.68,115.79,476.21,8.68,T
2023,701695.98,117.49,701838.11,118.61,0,0,T
2024,717756.07,120.18,718516.55,121.42,0,0,T
2025,733816.16,122.87,735194.99,124.24,0,0,T
2026,749876.26,125.56,751873.42,127.06,0,0,T
2027,765936.35,128.25,768551.86,129.88,0,0,T
2028,781996.44,130.94,785230.3,132.7,0,0,T
2029,798056.54,133.63,801908.73,135.52,0,0,T
2030,814116.63,136.32,818587.17,138.34,0,0,T
2031,830176.72,139.01,835265.61,141.15,0,0,T
2032,846236.82,141.69,851944.04,143.97,0,0,T
2033,862296.91,144.38,868622.48,146.79,0,0,T
2034,878357,147.07,885300.92,149.61,0,0,T
2035,894417.1,149.76,901979.35,152.43,0,0,T
2036,910477.19,152.45,918657.79,155.25,0,0,T
2037,926537.28,155.14,935336.23,158.07,0,0,T
2038,942597.38,157.83,952014.66,160.88,0,0,T
2039,958657.47,160.52,968693.1,163.7,0,0,T
2040,974717.56,163.21,985371.54,166.52,0,0,T
2041,990777.66,165.9,1002049.97,169.34,0,0,T
2042,1006837.75,168.59,1018728.41,172.16,0,0,T
2043,1022897.84,171.27,1035406.85,174.98,0,0,T
2044,1038957.94,173.96,1052085.28,177.8,0,0,T
2045,1055018.03,176.65,1068763.72,180.61,0,0,T
2046,1071078.12,179.34,1085442.16,183.43,0,0,T
2047,1087138.22,182.03,1102120.59,186.25,0,0,T
2048,1103198.31,184.72,1118799.03,189.07,0,0,T
2049,1119258.4,187.41,1135477.47,191.89,0,0,T
2050,1135318.5,190.1,1152155.9,194.71,0,0,T
