分類,子分類,項目,來自公司報告,單位,年份,數值
E,溫室氣體排放,溫室氣體減量目標說明,,,2021,尚未訂定。
E,溫室氣體排放,溫室氣體減量承諾,,,2021,無目標
S,員工薪資,平均薪資,,仟元,2020,839
S,員工薪資,薪資中位數,,仟元,2020,776
S,員工薪資,平均薪資,,仟元,2019,849
S,員工薪資,薪資中位數,,仟元,2019,786
S,員工薪資,平均薪資,,仟元,2018,862
G,資本額,資本額,,元,2020,1772897900
G,資本額,資本額,,元,2019,1772897900
G,營運狀況,營業收入,,仟元,2020,5947577
G,營運狀況,營業成本,,仟元,2020,3805368
G,營運狀況,營業費用,,仟元,2020,1248509
G,營運狀況,淨利,,仟元,2020,996362
G,營運狀況,營業收入,,仟元,2019,5606591
G,營運狀況,營業成本,,仟元,2019,3630571
G,營運狀況,營業費用,,仟元,2019,1321235
G,營運狀況,淨利,,仟元,2019,674503
G,營運狀況,營業收入,,仟元,2018,6185745
G,營運狀況,營業成本,,仟元,2018,4213188
G,營運狀況,營業費用,,仟元,2018,1285555
G,營運狀況,淨利,,仟元,2018,897918
G,營運狀況,營業收入,,仟元,2017,6895519
G,營運狀況,營業成本,,仟元,2017,4659695
G,營運狀況,營業費用,,仟元,2017,1253838
G,營運狀況,淨利,,仟元,2017,924239
G,營運狀況,營業收入,,仟元,2016,7643637
G,營運狀況,營業成本,,仟元,2016,5052102
G,營運狀況,營業費用,,仟元,2016,1255639
G,營運狀況,淨利,,仟元,2016,1367270
