分類,子分類,項目,來自公司報告,單位,年份,數值
S,員工薪資,平均薪資,,仟元,2020,602
S,員工薪資,薪資中位數,,仟元,2020,608
S,員工薪資,平均薪資,,仟元,2019,603
S,員工薪資,薪資中位數,,仟元,2019,559
S,員工薪資,平均薪資,,仟元,2018,576
G,資本額,資本額,,元,2020,303758000
G,資本額,資本額,,元,2019,303758000
