分類,子分類,項目,來自公司報告,單位,年份,數值
E,溫室氣體排放,溫室氣體減量目標說明,,,2021,"本公司2021年與2020年相比較，總產值成長約10.2%，但總體耗能卻比前年度只成長1.39%依相對比例減少約8.81%，換算2021年排碳總量(110年碳排放係數0.509kg/kw)，總減少碳排放量約224,080kg，往後目標將訂定總耗能(當年度與前年度增減)比較總產值(當年度與前年度增減)試算碳排放量，希望能逐年減少總量為目標。"
E,溫室氣體排放,溫室氣體減量承諾,,,2021,無目標
E,環境違規,違反環境法規金額-misc,,元,2020,60000
E,環境違規,違反環境法規次數-misc,,次,2020,1
E,環境違規,違反環境法規金額-空氣,,元,2020,0
E,環境違規,違反環境法規次數-空氣,,次,2020,0
E,環境違規,違反環境法規金額-水,,元,2020,0
E,環境違規,違反環境法規次數-水,,次,2020,0
S,員工薪資,平均薪資,,仟元,2020,605
S,員工薪資,薪資中位數,,仟元,2020,495
S,員工薪資,平均薪資,,仟元,2019,564
S,員工薪資,薪資中位數,,仟元,2019,414
S,員工薪資,平均薪資,,仟元,2018,651
G,資本額,資本額,,元,2020,928235630
G,資本額,資本額,,元,2019,928235630
