年份,Tot數值,Tot變化,Tot1數值,Tot1變化,Tot2數值,Tot2變化,是預測值
2021,22325532.98,103.55,20941528.07,102.9,1384004.91,114.54,
2020,19586586.66,90.85,18318428.44,90.01,1268158.22,104.95,
2019,21560150.4,100,20351815.49,100,1208334.91,100,
2018,22114805.84,102.57,20805770.66,102.23,1309035.18,108.33,
2017,21321685.31,98.89,20006804.48,98.3,1314880.83,108.82,
2016,22337642.14,103.61,21042990.05,103.4,1294652.09,107.14,
2015,21286483.14,98.73,20018158.35,98.36,1268324.79,104.96,
2014,20565970.65,95.39,19380125.55,95.23,1185845.1,98.14,
2013,20888581.14,96.89,19630616.9,96.46,1257964.24,104.11,
2022,22395775.36,103.88,20986780.54,103.12,1408994.82,116.61,T
2023,22466017.74,104.2,21032033.01,103.34,1433984.73,118.67,T
2024,22536260.12,104.53,21077285.48,103.56,1458974.64,120.74,T
2025,22606502.5,104.85,21122537.95,103.79,1483964.55,122.81,T
2026,22676744.88,105.18,21167790.42,104.01,1508954.46,124.88,T
2027,22746987.26,105.5,21213042.89,104.23,1533944.37,126.95,T
2028,22817229.64,105.83,21258295.36,104.45,1558934.28,129.02,T
2029,22887472.02,106.16,21303547.83,104.68,1583924.19,131.08,T
2030,22957714.4,106.48,21348800.3,104.9,1608914.1,133.15,T
2031,23027956.78,106.81,21394052.77,105.12,1633904.01,135.22,T
2032,23098199.16,107.13,21439305.24,105.34,1658893.92,137.29,T
2033,23168441.54,107.46,21484557.71,105.57,1683883.83,139.36,T
2034,23238683.92,107.79,21529810.18,105.79,1708873.74,141.42,T
2035,23308926.3,108.11,21575062.65,106.01,1733863.65,143.49,T
2036,23379168.68,108.44,21620315.12,106.23,1758853.56,145.56,T
2037,23449411.06,108.76,21665567.59,106.46,1783843.47,147.63,T
2038,23519653.44,109.09,21710820.06,106.68,1808833.38,149.7,T
2039,23589895.82,109.41,21756072.53,106.9,1833823.29,151.76,T
2040,23660138.2,109.74,21801325,107.12,1858813.2,153.83,T
2041,23730380.58,110.07,21846577.47,107.34,1883803.11,155.9,T
2042,23800622.96,110.39,21891829.94,107.57,1908793.02,157.97,T
2043,23870865.34,110.72,21937082.41,107.79,1933782.93,160.04,T
2044,23941107.72,111.04,21982334.88,108.01,1958772.84,162.11,T
2045,24011350.1,111.37,22027587.35,108.23,1983762.75,164.17,T
2046,24081592.48,111.69,22072839.82,108.46,2008752.66,166.24,T
2047,24151834.86,112.02,22118092.29,108.68,2033742.57,168.31,T
2048,24222077.24,112.35,22163344.76,108.9,2058732.48,170.38,T
2049,24292319.62,112.67,22208597.23,109.12,2083722.39,172.45,T
2050,24362562,113,22253849.7,109.35,2108712.3,174.51,T
