分類,子分類,項目,來自公司報告,單位,年份,數值
E,溫室氣體排放,溫室氣體排放及減量資訊,,,2021,智易總部與中國生產中心於110年取得ISO 14064溫室氣體第三方確証，將109年設為基準年，開始監測類別1與類別2整個評估範圍內的相關溫室氣體，並根據其核算標準設定110年度強度降低目標，較前一年減少1%。
S,員工薪資,平均薪資,,仟元,2020,1747
S,員工薪資,薪資中位數,,仟元,2020,1461
S,員工薪資,平均薪資,,仟元,2019,1630
S,員工薪資,薪資中位數,,仟元,2019,1367
S,員工薪資,平均薪資,,仟元,2018,1481
G,資本額,資本額,,元,2020,2100914370
G,資本額,資本額,,元,2019,2100914370
G,營運狀況,營業收入,,仟元,2020,33765295
G,營運狀況,營業成本,,仟元,2020,28711844
G,營運狀況,營業費用,,仟元,2020,2769974
G,營運狀況,淨利,,仟元,2020,1630605
G,營運狀況,營業收入,,仟元,2019,32897900
G,營運狀況,營業成本,,仟元,2019,28545525
G,營運狀況,營業費用,,仟元,2019,2624863
G,營運狀況,淨利,,仟元,2019,1356986
G,營運狀況,營業收入,,仟元,2018,26621262
G,營運狀況,營業成本,,仟元,2018,23465062
G,營運狀況,營業費用,,仟元,2018,2184757
G,營運狀況,淨利,,仟元,2018,880183
G,營運狀況,營業收入,,仟元,2017,20110209
G,營運狀況,營業成本,,仟元,2017,17308220
G,營運狀況,營業費用,,仟元,2017,1883453
G,營運狀況,淨利,,仟元,2017,650310
G,營運狀況,營業收入,,仟元,2016,23910479
G,營運狀況,營業成本,,仟元,2016,20044635
G,營運狀況,營業費用,,仟元,2016,2071661
G,營運狀況,淨利,,仟元,2016,1373002
