stock_code,year,total_operating_revenue,total_operating_costs,total_operating_expenses,net_operating_income,profit_or_loss,total_comprehensive_income,total_assets
2451,2019,13496186,10408655,1306521,1781010,1728967,1696850,21200790
2453,2019,5910857,4666689,1143928,100240,124937,116623,4318189
2454,2019,246221731,143176223,80478056,22567452,23204310,53025333,458701794
2455,2019,2530909,1496637,385289,648983,514325,513859,4339589
2456,2019,15870564,12186851,2459281,1224432,1150010,575554,40237392
2457,2019,10694604,9168956,1604098,-78450,-38157,-176801,9532176
2458,2019,9487977,5074045,2335262,2081426,2464742,2494534,11246892
2459,2019,7569178,6326203,666289,576686,493517,308561,8474061
2460,2019,3443022,3138699,356687,-52364,-191576,-292045,5622152
2461,2019,5199022,4014862,1153142,31018,-158709,-276706,6786464
2462,2019,4709422,4191806,358048,159568,132724,85659,4735960
2464,2019,12507333,10181719,1445868,879357,681668,605145,11462998
2465,2019,3639860,3152822,473488,13550,-24621,-27562,1362860
2466,2019,2294655,2113907,269865,-89117,27532,131,4196377
2467,2019,4438288,3169988,954186,314114,338413,310763,6410611
2468,2019,2219941,2009471,165539,44931,45940,44222,1908139
2471,2019,722504,417250,218970,86284,80377,75047,1234382
2472,2019,7038472,5281331,900479,856662,589421,373703,10301488
2474,2019,91628115,69361220,8157747,14109148,11297820,6514726,243114273
2476,2019,4994778,3682957,870145,443542,380009,338677,7784081
2477,2019,3869031,2980979,548033,340019,417685,350236,6326630
2478,2019,4509466,3417211,540752,551503,392897,272894,7722661
2480,2019,5521432,4176360,824015,521057,446501,521925,5113720
2481,2019,9142650,7221040,1293200,628410,503012,293804,15422096
2482,2019,986727,576311,378530,31886,23849,22457,1176967
2483,2019,1788578,1427606,342716,18256,160185,147686,3729799
2484,2019,2298489,1836757,324701,137031,121346,95966,3932718
2485,2019,7779711,7270804,631023,-122116,-127716,-188547,8386983
2486,2019,3665270,3333008,542201,-209939,-185540,-248916,5845716
2488,2019,2537770,1937067,321253,279450,282743,253366,3074335
2489,2019,15220325,13116178,2212969,-108822,16737,-146248,17221452
2491,2019,322760,367052,117614,-161906,1075804,1075804,2011040
2492,2019,30134180,19780063,2660408,7693709,7081196,7153707,60151954
2493,2019,2482446,1828890,298612,354944,228519,212394,3368516
2495,2019,1378533,730160,634360,14013,202573,199938,5244852
2496,2019,881610,486638,309424,85548,76977,75205,1488503
2497,2019,2201953,1689995,466759,45199,629,7134,2866929
2498,2019,10014966,7986855,11878367,-9850256,-9413070,-10060484,52734827
2501,2019,11623928,8461339,1663302,1499287,1400358,1732251,53736130
2504,2019,19005069,17714598,926240,364231,1185961,1346979,37044993
2505,2019,1923024,1458300,338226,126498,56888,120146,18571792
2506,2019,834419,467152,427776,-60122,-49132,-16515,15957374
2509,2019,1730553,968068,277375,485110,441340,403050,8519099
2511,2019,12199437,9136983,2272358,790096,938750,1023173,54737503
2514,2019,9295613,8831441,357221,106951,887193,936525,18712505
2515,2019,12590753,11381823,696664,512266,307844,346474,43224174
2516,2019,7319137,7197602,162681,-41146,32906,48260,7670154
2520,2019,15326899,11298605,1829565,2198729,1546223,1547408,55824965
2524,2019,5990199,3398823,646444,1944932,1656570,1655840,36062603
2527,2019,6418024,4842100,693141,882783,725142,1821009,17987600
2528,2019,1361,344,146135,-145118,-94242,-94242,8797698
2530,2019,10170,1905,76216,-67951,-75294,-72291,5149729
2534,2019,5911680,3739805,651654,1520221,1337841,1326533,29810107
2535,2019,10760977,9543895,442121,774961,624457,615023,17076710
2536,2019,2885896,2125747,194083,566066,606414,615943,19805834
2537,2019,788704,727673,158444,-97413,-264298,-264177,8832785
2538,2019,173826,78203,198379,-102756,-291088,-317358,20106421
2539,2019,7431114,5294559,484848,1651707,1488505,1488505,13653210
2540,2019,2221028,1422781,374630,423617,202389,202389,12710149
2542,2019,23798201,17148864,3143345,3505992,3489017,3511020,147823545
2543,2019,5620826,5410366,173656,36804,20327,17027,7611530
2545,2019,3192577,2152477,661962,378138,14338,14637,40244315
2546,2019,11462442,10744281,247780,470381,402356,526274,8276848
2547,2019,6325345,3536227,2177771,611347,466337,470608,56070296
2548,2019,19819800,15046383,1007336,3766081,3142138,3123254,36171618
2549,2019,7490758,6827810,186779,476724,731830,748376,22997721
2557,2019,5722049,5702957,133868,-114776,-122459,-124223,3674245
2568,2019,1002223,632758,90975,278490,197572,160311,8699301
2579,2019,925309,817248,94988,13309,21467,21494,1053971
2580,2019,7342319,7033038,115725,193556,170429,182893,5197199
2597,2019,11637322,10204636,714530,718156,733133,528350,11129848
2599,2019,1114421,761389,100015,253017,256884,257783,2562740
2601,2019,8132005,2672165,4039156,1420684,1671279,1165189,38269765
2603,2019,190589281,176071661,10272698,4658270,-223013,-650805,306595638
2605,2019,4317241,3728291,225274,363676,160938,-294795,23302885
2606,2019,10067914,8173206,438981,1455727,1621695,2740514,62258977
2607,2019,7730682,6548435,264836,917411,845274,664563,35011802
2608,2019,11855676,9460946,686072,1708658,1406755,1384443,21520632
2609,2019,149181262,143106496,6614792,-1014685,-3997896,-3047515,191001839
2610,2019,168444160,151757232,14021107,2665821,-675002,-212244,293047979
2611,2019,902882,681289,210393,11200,-120155,-41269,4688229
2612,2019,3762725,2933577,369497,459651,323842,63523,19956619
2613,2019,2878819,2542630,150511,185678,35381,41800,11545940
2614,2019,3129360,2186703,965884,-23227,376595,315696,14905787
2615,2019,72951183,65721165,4378732,2851286,3587706,2881606,87604252
2616,2019,18012657,16532168,1306942,173547,347900,334781,8937736
2617,2019,3113990,2371269,138922,603799,601096,363720,15113750
2618,2019,181275258,158448123,13384408,9442727,4851875,6651978,356251694
2619,2019,18011631,14584105,1645767,1777750,1732946,2579156,27182302
2621,2019,9703438,8276993,1079475,346970,742065,660954,13302274
2630,2019,3913291,3531974,302564,78753,45011,34751,4545513
2633,2019,47507390,25762687,1232750,20511953,8007033,7967944,443059602
2634,2019,28540207,24729566,1365275,2445366,1874287,1852071,46087436
2636,2019,11258071,9243842,1717569,296660,241363,158677,6049120
2637,2019,13833457,10263910,161628,3407919,2198583,467593,86897661
2642,2019,3712520,3095591,412642,204287,161608,206721,3579285
2701,2019,348551,142814,30814,174923,399559,589663,9053897
2702,2019,1520242,232551,1068041,219650,-4692,-39343,7646425
2704,2019,2915703,1788188,937373,190142,382349,863784,12169694
2705,2019,2226820,1776555,792071,-341806,-546503,-545656,12007458
2706,2019,346735,88499,32623,225613,532032,611200,10828178
2707,2019,6535609,4346986,925520,1263103,1384865,1328030,11332199
2711,2019,600054,321283,114310,164461,76166,74473,1695287
2712,2019,425243,314584,126693,-16034,-15974,-15552,1490518
2716,2019,20545357,17323708,1166587,2055062,3244038,2700476,73499346
2721,2019,313625,343415,125584,-155374,-186097,-219440,2013933
2722,2019,753006,452580,269199,32838,36140,20392,2526843
2723,2019,23156921,9340368,12109046,1707507,934440,655165,22610788
2727,2019,16232208,9016439,6611656,604113,348985,262444,12784524
2730,2019,292616,155691,108533,28392,13885,12913,1219166
2731,2019,30160201,26944283,3083562,132356,241861,253641,8794286
2733,2019,781370,277125,499566,4679,7766,7176,999752
2739,2019,4478451,2693780,1457226,322615,123351,124112,15579736
2741,2019,811396,492260,286237,32899,153346,153346,1044263
2748,2019,2380624,1651086,457194,272344,183789,183789,4387051
2750,2019,388887,327578,89774,-28465,-55517,-55517,2326791
2751,2019,1020877,571600,471981,-23425,-25019,-25646,733360
2753,2019,4832700,2913430,1241174,678096,485323,477105,3298934
2756,2019,988153,541668,290700,155785,119117,117805,625150
2801,2019,,,,,11571782,,2135643203
2807,2019,,,,,2499860,,621671948
2809,2019,,,,,3399687,,282742908
2812,2019,,,,,4319883,,682688922
2816,2019,8081941,5351952,2043663,686326,702577,771870,17584619
2820,2019,,,,,1244653,,197539559
2823,2019,339115451,318713973,5810662,14590816,13597878,60159331,2000237920
2832,2019,5200892,3151377,1209664,839851,703129,1000851,18886915
2833,2019,302796784,283486676,5811145,13498963,13109087,42490192,1962867494
2834,2019,,,,,6734253,0,1746152814
2836,2019,,,,,774456,,270655904
2837,2019,,,,,3616661,,666288850
2838,2019,,,,,3371478,,695161187
2841,2019,393930,186712,929176,-721958,297880,898782,37637738
2845,2019,,,,,3632595,,654887550
2848,2019,7549247,5210433,1586394,752420,650981,1016899,19937175
2849,2019,,,,,2081804,,306071408
2850,2019,15531150,10420159,3241421,1869570,1562053,1919738,35546394
2851,2019,16092924,14230716,354972,1507236,1104125,1362237,39162023
2852,2019,6049197,4045100,1339907,664190,580968,989921,15856814
2855,2019,7142397,,5080595,2061802,2373835,2249539,95754400
2856,2019,6020254,,4689648,1330606,1542266,2157840,104360346
2858,2019,25641249,8778881,7928297,9289838,7978224,7768913,253660927
2863,2019,5981433,4052104,1291048,638281,536693,707912,18878768
2867,2019,179488232,169411922,4807540,5268770,5423446,14108454,1259908262
2872,2019,,,,,370638,,58108666
2873,2019,,,,,445579,,67672576
2874,2019,,,,,589212,,79704167
2876,2019,33938457,33596394,727095,-385032,-402425,4502023,301025968
2877,2019,20711844,14124902,4097295,2489647,2106286,2726713,43008052
2880,2019,,,26202751,,15955368,20834424,2731828227
2881,2019,,,63022482,,59572887,171843411,8547701633
2882,2019,,,89050434,,63859304,253241213,10065479341
2883,2019,,,26526342,,19653821,70253481,3027288004
2884,2019,,,29854264,,20120510,20259268,2498358191
2885,2019,,,38270636,,22141583,24476621,2414319106
2886,2019,,,30898437,,28954800,32937225,3683547780
2887,2019,,,24752722,,14485931,15505878,2030941331
2888,2019,,,27009030,,16630294,46881200,3981133819
2889,2019,,,3154593,,3008250,4773475,286476796
2890,2019,,,21236952,,12476989,13712757,1833120705
2891,2019,,,68130130,,42882276,76346719,6219434536
2892,2019,,,23901112,,19368751,26767992,3206767075
2893,2019,,,,,5523437,,939841614
2894,2019,,,,,466470,,61007296
2895,2019,,,,,2319786,,525382145
2897,2019,,,,,2026601,,560700016
2899,2019,5742716,1381352,1359025,3002339,2202268,2200398,46748975
2901,2019,137649,16298,88376,32975,32717,33049,995546
2903,2019,37896062,18253449,15103962,4538651,2152269,3389919,130511105
2904,2019,505225,271658,68823,164744,134901,133063,1425064
2905,2019,229285364,,13252436,,6931995,15747329,1283599952
2906,2019,7224546,5448969,1514390,261187,183518,238864,9114713
2908,2019,38060813,27751671,9452520,856622,111500,-77647,35675950
2910,2019,650176,323950,218954,107272,111785,122963,6293695
2911,2019,5049750,2892893,2611014,-454157,-410561,-441194,5504382
2912,2019,256058888,168210468,74798526,13049894,12112109,11752417,195128634
2913,2019,298998,178150,289874,-169026,-145955,-151153,24595734
2915,2019,3486392,2590311,962849,-66768,9186640,55073962,118615621
2920,2019,700159,267371,414820,17968,24372,18887,1975941
2923,2019,5737206,2885466,772084,-649231,8213641,6216361,123547400
2929,2019,7169864,4366958,1248450,1554456,1134819,921177,8078636
2936,2019,11737383,8374047,3360756,2580,-72226,-110678,6123382
2938,2019,761333,267885,372086,121362,84151,84151,1483973
2939,2019,2244500,1622112,328413,291698,238381,231887,1783900
2940,2019,906073,505811,390760,8695,16197,18626,961499
2941,2019,189269,87109,121897,-19737,-19983,-20904,148798
2942,2019,1390890,640915,399985,349990,235849,235849,6379702
2945,2019,12103210,9162129,2879604,61477,42121,42121,5012019
2947,2019,1400648,858470,422878,119300,84761,84761,1688590
2948,2019,1021804,676658,272232,72914,40252,36227,653503
3002,2019,684216,483549,181973,18694,61202,47713,1927573
3003,2019,3502493,2393320,531094,578079,428887,295919,6484834
3004,2019,2816190,1967670,375049,473471,350824,330899,4982548
3005,2019,26952910,19311825,4717588,2975816,2369928,1984190,30607595
3006,2019,11983479,10181271,1227265,574943,505611,497723,10480320
3008,2019,60745008,18823588,5441283,36499337,28263082,27914826,153821598
3010,2019,54681829,50497138,2610256,1574435,1559081,1248206,34410874
3011,2019,1349993,1223493,230965,-104465,-87984,-102314,1772397
3013,2019,6028702,5463795,379094,185813,157008,115214,4936953
3014,2019,3664910,1739018,1260098,665794,538066,592275,5358917
3015,2019,14259326,12734941,1556532,-31559,144124,1112110,15748367
3016,2019,3854729,3609323,239007,6399,10478,9057,6022219
3017,2019,36534445,32220146,3055003,1259296,973093,569516,35558727
3018,2019,1064833,1133557,236842,-305566,-245582,-245116,1516077
3019,2019,18117631,14548065,2188155,1381411,1348324,868083,19790818
3021,2019,2510517,1934607,394369,181541,136420,90945,2431928
3022,2019,5606591,3630571,1321235,654897,674503,499883,9474834
3023,2019,17886170,13296502,2696910,1892758,1677851,1541654,17184967
3024,2019,1350219,1025694,315430,9095,48570,59150,3767987
3025,2019,544995,257063,231811,56121,49353,48788,1015677
3026,2019,14601179,11550634,2188107,862438,661728,666346,14144892
3027,2019,623090,409231,249700,-35784,-17171,-15488,2158842
3028,2019,26992869,25509080,1098220,385569,230581,402856,14227100
3029,2019,8915170,8019012,496369,399789,349155,375883,5225352
3030,2019,4386806,1897217,1293075,1196514,938698,907962,6569035
3031,2019,1763659,1339117,284811,139731,233879,316061,3533587
3032,2019,7689600,6463410,909370,316820,357457,231980,8237224
3033,2019,48224086,45448798,2022531,752757,260394,167816,23383450
3034,2019,64372306,43757919,10756966,9857421,7927409,8115712,46875234
3035,2019,5306351,2506809,2401242,398300,336245,495743,7702028
3036,2019,335187151,324386746,5547175,5253230,2531247,1963055,101367236
3037,2019,82535553,71221975,7811480,3493162,3275961,2726331,110201731
3038,2019,4107559,3306539,487364,314590,257047,267867,3636866
3040,2019,201462,78131,39483,83848,85934,71550,1459956
3041,2019,2011515,1261870,1197792,-448147,-317817,-351402,3986780
3042,2019,8430970,6423879,1374953,632138,671782,564851,13368770
3043,2019,1209349,941265,183352,84732,76039,78320,1230218
3044,2019,54450944,43184960,4392803,6770584,6037320,4821247,71605032
3045,2019,124420913,91612178,16115167,17193335,13291867,13779040,153919959
3046,2019,1724976,1262444,570349,-107817,-165264,-171992,1406112
3047,2019,5488422,4032176,1278151,178095,153940,115771,6515154
3048,2019,96876837,94043025,1656820,1176992,368219,287294,18981772
3049,2019,4403816,2741916,400960,1260940,984518,985960,17041935
3050,2019,1020063,596249,220775,203039,121074,137037,5450637
3051,2019,2514724,2025816,343222,145686,-169313,-174716,8966545
3052,2019,5623832,5233282,150984,239566,177286,166253,8144203
3054,2019,129782,127258,83720,-81196,2782,-59018,1133998
3055,2019,2910805,2364355,592976,-30029,13858,-35735,4924046
3056,2019,3742423,3004836,249344,488243,471367,471367,14205153
3057,2019,1245515,866818,658949,-281816,-326970,-356142,1898524
3058,2019,4522339,3911297,676589,-65547,-15624,-72789,4949807
3059,2019,6189352,5174937,1171085,-156670,-3853,-318121,14085434
3060,2019,5404679,5263378,634665,-493364,-471889,-545518,5433900
3062,2019,5707963,5242760,431047,34156,51352,10744,7970968
3090,2019,8820029,7364175,665828,790026,615754,730685,7311899
3092,2019,3102961,2330312,393825,361112,300124,250174,3540887
3094,2019,242531,81482,150863,10186,41433,28303,1234889
3097,2019,3140455,2283364,843581,13510,-3065,-11334,2130157
3117,2019,488578,608164,88737,-208323,-224632,-224912,832471
3130,2019,1636383,164205,1150535,321643,287266,280830,2584987
3138,2019,919722,535954,336335,47433,58409,57847,1306298
3149,2019,2866074,2883233,196757,-213916,-60369,-126453,3884616
3150,2019,258659,144141,102423,12095,14212,14360,310155
3157,2019,13124547,10074756,4861935,-1812144,-2686311,-2690085,42773212
3158,2019,579357,202284,300446,76627,67292,63385,619904
3164,2019,346244,116543,152078,77623,57235,23858,1571157
3167,2019,1942637,1390768,342219,209650,176434,119815,4017160
3168,2019,2711425,2179666,274602,256003,208749,202046,1781968
3184,2019,265388,149791,158056,-42459,-52248,-53282,543577
3189,2019,22327410,19566671,4410964,-1650225,-1947268,-2055339,41703345
3197,2019,25,2,9005,-8982,10108,9183,1086999
3209,2019,39572068,38044568,971477,556023,297420,273400,11057878
3229,2019,563837,501692,197804,-135659,-161643,-163167,886974
3231,2019,878255078,836096528,28858705,13299845,9726243,9979615,344176335
3257,2019,687633,395286,227668,64679,93109,81168,1630049
3266,2019,1969081,1443550,297171,228360,238158,206500,11114413
3280,2019,2264233,2111455,267527,-114749,-84397,-127211,2714602
3296,2019,2813327,2310313,417771,85243,26037,-21842,2194390
3305,2019,5224806,4581443,433177,210186,171751,107775,6362079
3308,2019,603756,585093,116605,-97942,-93953,-106180,1679655
3311,2019,2295774,1948940,432497,-85663,-30495,-36686,3345399
3312,2019,12704736,12106748,380589,217399,154917,137911,4740473
3321,2019,2279609,2285712,340877,-346980,-393298,-411746,2742989
3338,2019,4669367,3571602,655152,442613,292582,261949,4332329
3342,2019,62756,52575,28033,-9765,-19420,-19420,311529
3346,2019,4132884,3464133,618914,49837,13023,-64466,4952409
3349,2019,528240,429505,136984,-38249,-29896,-28482,518735
3356,2019,1381125,832182,502239,46704,22812,14906,2827158
3369,2019,598441,471879,106452,20110,5539,-3174,627711
3376,2019,11818610,9029644,860940,1928026,1297956,1182967,19527327
3380,2019,15825808,13211807,2381896,232105,238903,116144,25000368
3383,2019,744469,834615,144802,-234948,-231123,-238135,3333717
3386,2019,177945,125533,47089,5323,6105,5891,344776
3391,2019,312265,191154,113016,8095,6278,5097,445629
3405,2019,333642,253018,73793,6831,7245,-8132,599343
3406,2019,12045811,6390884,2278211,3376716,2523239,2287841,21037225
3413,2019,7305825,5620971,801053,883801,647266,584830,8266148
3416,2019,1665595,1049472,343195,271920,241211,250192,2485328
3419,2019,1576277,1315116,374139,-110372,-74650,-92833,2313215
3429,2019,3059088,2804791,201203,53094,22204,18914,1529964
3430,2019,1321456,1064745,155547,101164,75716,72610,1259343
3432,2019,53254,34904,38109,-19759,45350,21944,1996501
3437,2019,4037141,3681050,527152,-171061,-207225,-217306,4365451
3443,2019,10710068,7180057,2832782,697229,633467,617095,8340715
3447,2019,2311063,2011368,238699,60996,179600,174133,1965339
3450,2019,5750790,4466514,563135,721141,565619,495876,7877234
3454,2019,6573617,4534169,1735908,303540,241874,232021,4627860
3462,2019,753492,582865,186972,-11177,-31001,-44296,995082
3463,2019,3467063,3036607,386199,44257,24390,-3828,2631511
3472,2019,108797,57939,80221,-29363,61078,63440,241223
3481,2019,251971209,248957129,22947976,-19933896,-17440272,-20149601,369764346
3485,2019,269963,189467,47180,33316,38784,35154,1097423
3494,2019,985758,939925,498746,-452913,-409427,-391673,3549057
3501,2019,4861898,3618480,629532,613886,531634,382760,7732421
3504,2019,4819901,3790730,1037523,-8352,5360,-61323,6184185
3507,2019,369094,272857,74315,21922,17916,17851,768162
3509,2019,666552,564659,88047,26491,22275,22927,2120570
3510,2019,368598,225676,90873,52049,39723,38797,521062
3515,2019,13415090,10975757,1672521,766812,650059,554643,10266172
3518,2019,546881,461069,190348,-104536,-197485,-244424,2101137
3525,2019,880837,807770,57227,15840,19046,19880,364466
3528,2019,4118541,3579567,317919,221055,181794,170041,3260718
3530,2019,2294110,1836579,301480,156051,156010,154217,2436552
3532,2019,11636040,8378985,637692,2619363,2125798,2112294,22816114
3533,2019,15088872,9620962,2717286,2750624,2144468,1806550,16280192
3535,2019,1765856,1246531,383139,136186,116473,115653,2191238
3536,2019,1124798,1171496,186895,-233593,-395502,-415458,1442830
3539,2019,203296,172306,39817,-8827,433,539,420704
3543,2019,2967577,2462384,421312,83881,96005,-55562,5567870
3545,2019,9160261,7167061,2333856,-340656,-205680,-347351,11602969
3550,2019,3529149,2871027,564747,93375,51106,-64403,3902643
3554,2019,101433,11939,87001,2493,612,784,246269
3557,2019,1690231,1049687,494323,146221,217451,229529,4732533
3563,2019,2543441,904519,568425,1070497,866869,863067,3043991
3572,2019,137772,79661,85676,-27565,-22146,-22884,395286
3576,2019,18139112,19121643,2470935,-5221950,-5769189,-4949117,47226484
3583,2019,3949351,2565226,996568,387557,322699,315440,3628198
3585,2019,569670,518124,93335,-40200,-45195,-49950,1660119
3588,2019,1048390,684132,335906,28352,23377,22208,1535071
3591,2019,2259604,1863247,453657,-57300,-277723,-345084,3455201
3592,2019,13931466,10518132,2620238,793096,672284,670531,8562663
3593,2019,516522,548972,108485,-140935,-176940,-185784,1059333
3595,2019,551864,439328,79145,33391,29049,25492,405379
3596,2019,32897900,28545525,2624863,1727512,1356986,1303283,25530985
3601,2019,369631,339945,129553,-99867,-164134,-159029,479617
3603,2019,182798,136293,49997,-3492,8979,3456,330608
3605,2019,7311836,5639431,1403917,268488,302717,184086,9325544
3607,2019,4313919,4368005,710770,-747369,-591401,-892103,4969169
3617,2019,9345048,5555271,3122952,666825,506053,464612,10364196
3622,2019,913081,770994,206234,-64147,135925,506574,5183531
3627,2019,700116,566215,117935,15966,15628,15335,1150713
3633,2019,3995046,3587871,191241,215934,178351,161898,2876690
3645,2019,1760484,1310523,299531,150430,92168,90470,4789408
3648,2019,575104,400009,77026,98069,74188,72210,933781
3653,2019,5488520,3825403,700654,962463,780539,743614,7365086
3656,2019,653709,667051,167259,-180601,-238017,-237425,1197674
3659,2019,1616373,1281041,221510,113822,80710,76224,1407097
3661,2019,4331956,2720914,1178164,432878,433512,384873,5225066
3665,2019,23092145,17466558,3215562,2410025,1837640,1512018,24013108
3669,2019,2141375,1102019,972623,66733,73304,72288,3066275
3673,2019,136606695,131866816,4615752,124127,302739,-566572,85493117
3674,2019,168947,112229,82625,-25907,-20457,-21593,172196
3678,2019,199223,159236,36724,3263,141,141,461646
3679,2019,3957144,3078431,499710,379003,337622,199644,7780921
3682,2019,14246066,13675272,5740446,-5169652,-5161873,-5158026,45750957
3683,2019,2003703,1766292,241662,-4251,-11744,-25229,2228041
3686,2019,125500,225959,50661,-151120,-198689,-198689,1266724
3688,2019,703882,391716,161909,150257,176323,174480,2687236
3694,2019,7678552,6917140,825665,-64253,-114386,-146097,4965877
3701,2019,7116028,5969939,1080651,65438,102695,-70613,6776271
3702,2019,527601353,505173257,12715532,9712564,6505959,3697137,230346820
3703,2019,22665087,19932532,1407612,1324943,152060,-299974,63548031
3704,2019,24026346,18935820,4914716,175810,101978,-31659,15485824
3705,2019,8191531,4383759,2915868,891904,754011,739617,12359454
3706,2019,35831960,30642236,4688764,500960,2773789,3017989,55410382
3708,2019,6153144,5010959,872653,269532,853777,751865,9683933
3711,2019,413182184,348871391,40784389,23526404,18053124,13799699,556654283
3712,2019,8840159,8226631,1146824,-533296,-197033,216542,18207918
4104,2019,6457362,5218965,772016,464039,622274,646189,13764984
4106,2019,2036232,1182415,725054,128763,88804,73616,3020406
4108,2019,95485,31906,268831,-235843,-204766,-196383,1881950
4115,2019,841882,702452,109842,29588,13719,6217,1353703
4117,2019,239651,112813,161373,-34535,-39046,-37667,281304
4118,2019,26355,3806,15137,7412,5441,5471,86883
4119,2019,2355747,1419977,238649,697121,571101,598247,4081477
4132,2019,83293,38426,315325,-270458,-285124,-285225,977342
4133,2019,414158,228808,182706,2644,3263,1503,1263989
4136,2019,1013923,728257,340970,-55304,-63138,-77558,1001133
4137,2019,5138879,818411,2531394,1789074,1432163,1222158,8153963
4141,2019,8353053,5326400,2932487,94166,-452364,-711070,16697576
4142,2019,1299689,1132100,466568,-298979,-314592,-350263,6570299
4148,2019,1767699,1374387,320081,73231,38678,28513,2639511
4150,2019,1236274,1012664,379476,-155866,-180733,-179841,2384968
4151,2019,1234030,1016185,310384,-92539,-122382,-135342,1813319
4155,2019,1241252,945127,187074,110997,112683,91068,2220492
4164,2019,2950052,2144050,276431,529571,390431,366200,11205325
4166,2019,353539,339851,219055,-205367,-201027,-199604,1563550
4169,2019,568631,295331,259609,13691,6513,6327,764957
4170,2019,26541,23716,85551,-82573,-99936,-100272,389003
4172,2019,84891,50824,109015,-74948,-87893,-87947,596710
4184,2019,775718,629573,111649,34496,10972,11056,1062620
4186,2019,205802,94239,266260,-154697,-174667,-174535,655069
4189,2019,260252,125994,103437,30821,20942,20942,352130
4190,2019,3252265,760502,1799723,692040,470466,406625,6469930
4191,2019,34577,28599,453164,-447186,-545676,-520031,1431193
4194,2019,204155,101158,290311,-187314,-190601,-190894,655736
4195,2019,427652,273317,145844,8491,75211,74629,914303
4197,2019,151990,114554,67760,-30324,-31755,-31755,480761
4306,2019,16177441,14293020,1676461,207960,-564376,-177249,33280197
4414,2019,16917563,14437464,2800287,-320188,-1043633,-1182737,23034100
4426,2019,2300674,1558898,250672,491104,364046,339876,5018231
4427,2019,5713281,5696303,337846,-320868,-416761,-439217,7713391
4431,2019,398421,337530,55463,5445,7895,8625,406873
4438,2019,16259317,13714136,1162827,1382354,1097607,945735,11655255
4439,2019,7358438,6082217,724263,551958,388128,308692,4030006
4440,2019,1450282,1230533,54741,165008,129585,129520,1902850
4526,2019,11000093,8524115,2205337,270641,89620,28258,16921852
4532,2019,20132944,17393058,1873938,865948,646849,249549,26685663
4536,2019,7224899,4831137,1185990,1207772,861174,697190,9860675
4537,2019,3104455,2381783,651043,71629,82075,60065,3705856
4539,2019,638293,647522,126231,-135460,-174773,-174773,4462102
4540,2019,2107866,1723859,418339,-34332,-61507,-61580,5551375
4544,2019,1579288,1173663,258816,146809,129531,110524,1921676
4545,2019,1797291,1399042,350469,47780,14160,10198,2952540
4546,2019,1968935,1447998,190137,330800,250232,251479,3804078
4548,2019,497682,378962,94523,24197,13098,14042,889953
4551,2019,5014098,3633723,482241,898134,622427,468824,8889185
4552,2019,5426209,4322491,552919,550799,373480,185744,6794452
4553,2019,610179,557410,80467,-27698,-25451,-25451,1104027
4555,2019,1367070,921250,385608,60212,54682,-19700,3897786
4557,2019,1627538,1108295,297660,221583,193985,149685,2143703
4558,2019,1249924,1163184,60623,26117,19355,22039,1410690
4559,2019,1103904,847980,260347,-4423,-11098,-32997,1792714
4560,2019,1654088,1017823,331175,305090,291393,221056,2379313
4562,2019,984653,667267,344250,-26801,-62038,-67987,3049136
4564,2019,2691153,1808354,226965,655834,489737,489352,8038168
4565,2019,1377170,986253,137030,253887,190058,161265,2063909
4566,2019,3825970,3000073,620245,205652,218426,177643,4908144
4571,2019,1585863,1071789,283988,230086,220831,165486,2215984
4572,2019,814961,425587,103310,286064,221524,221524,2338123
4573,2019,527913,368389,243503,-83979,-96631,-109402,1954622
4575,2019,920238,662012,285689,-27463,41788,34305,2759041
4576,2019,2041358,1391820,630116,19422,40049,51590,5410282
4577,2019,1175825,750997,377872,46956,50403,27518,1917742
4578,2019,756257,541657,198331,16269,12374,13288,1175221
4581,2019,1035899,768598,156293,111008,93071,71545,1148351
4582,2019,1202369,958765,144786,67338,72818,72764,1525437
4583,2019,2930932,1452371,509104,969457,734868,734868,8228428
4720,2019,3232843,2598209,587419,47264,48433,5736,2925025
4722,2019,4292615,3568450,390294,333871,256708,235805,3284282
4724,2019,160950,67916,150448,-57414,-59899,-59899,693070
4730,2019,1520201,1238802,228040,53359,24343,16535,1419712
4732,2019,307465,134711,139872,32882,39697,38523,606641
4737,2019,2172923,1224505,792147,156271,106711,100883,4404240
4738,2019,258547,185941,71383,1223,988,-9325,378759
4739,2019,6369520,5879580,249322,240618,153067,137421,6968856
4746,2019,2759591,1934327,800826,24438,-41062,-51024,9608401
4755,2019,3936381,3249525,348220,338636,324475,269059,4225595
4763,2019,2174990,1501761,282085,391144,331257,266785,2586274
4764,2019,3496960,2819768,433792,243400,197418,138350,4038379
4765,2019,774263,500523,125963,147777,120578,120578,1053400
4766,2019,17113546,12396017,3035500,1682029,1315224,833002,18398251
4768,2019,509946,366770,106650,36526,21520,20337,735725
4770,2019,2585329,1602063,351189,632077,494538,454873,4101629
4807,2019,1809297,1583125,330170,-103998,-118370,-40161,1960998
4904,2019,83865872,57109348,14831046,11925478,8807743,8792896,134162936
4906,2019,18057131,16284640,1720992,51499,209973,-265385,14699736
4912,2019,5042657,4011648,637126,393883,262339,192825,6226007
4915,2019,80649608,71218592,6668389,2762627,2262919,1718257,53145954
4916,2019,7794299,6023870,1803018,-32589,121017,53715,8233238
